OrganizationIdentifier	OrganizationFormalName	MonitoringLocationIdentifier	MonitoringLocationName	MonitoringLocationTypeName	MonitoringLocationDescriptionText	HUCEightDigitCode	DrainageAreaMeasure/MeasureValue	DrainageAreaMeasure/MeasureUnitCode	ContributingDrainageAreaMeasure/MeasureValue	ContributingDrainageAreaMeasure/MeasureUnitCode	LatitudeMeasure	LongitudeMeasure	SourceMapScaleNumeric	HorizontalAccuracyMeasure/MeasureValue	HorizontalAccuracyMeasure/MeasureUnitCode	HorizontalCollectionMethodName	HorizontalCoordinateReferenceSystemDatumName	VerticalMeasure/MeasureValue	VerticalMeasure/MeasureUnitCode	VerticalAccuracyMeasure/MeasureValue	VerticalAccuracyMeasure/MeasureUnitCode	VerticalCollectionMethodName	VerticalCoordinateReferenceSystemDatumName	CountryCode	StateCode	CountyCode	AquiferName	LocalAqfrName	FormationTypeText	AquiferTypeName	ConstructionDateText	WellDepthMeasure/MeasureValue	WellDepthMeasure/MeasureUnitCode	WellHoleDepthMeasure/MeasureValue	WellHoleDepthMeasure/MeasureUnitCode	ProviderName
USGS-KS	USGS Kansas Water Science Center	USGS-07156220	BEAR C NR JOHNSON, KS	Stream		11040005	835.00	sq mi	835.00	sq mi	37.62640445000000	-101.7615609000000		1	minutes	Interpolated from MAP.	NAD83	3292.44	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	187										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07156600	CIMARRON R TR NR MOSCOW, KS	Stream		11040006	21.34	sq mi	10.84	sq mi	37.33530208000000	-101.0504428000000		1	minutes	Interpolated from MAP.	NAD83							US	20	175										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07156750	CIMARRON R AT LIBERAL, KS	Stream		11040006	7452.00	sq mi	7452.00	sq mi	37.24085619000000	-100.9198847000000		1	minutes	Interpolated from MAP.	NAD83							US	20	175										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07156800	CIMARRON R NR LIBERAL, KS	Stream		11040006	8254.00	sq mi	8254.00	sq mi	37.14863299000000	-100.7496024000000		1	minutes	Interpolated from MAP.	NAD83							US	20	175										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07157200	CROOKED C NR FOWLER, KS	Stream		11040007	524.00	sq mi	524.00	sq mi	37.48863345000000	-100.1568066000000		1	minutes	Interpolated from MAP.	NAD83							US	20	057										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07157500	CROOKED C NR ENGLEWOOD, KS	Stream		11040007	1157	sq mi	813	sq mi	37.03252800000000	-100.2112531000000		1	minutes	Interpolated from MAP.	NAD83	2164.48	feet	.12	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	119										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07157600	SAND C NR ENGLEWOOD, KS	Stream		11040008	278.00	sq mi	278.00	sq mi	37.09447255000000	-99.9781907000000		1	minutes	Interpolated from MAP.	NAD83							US	20	025										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07157740	Cimarron R near Buttermilk, KS	Stream		11040008	11120.00	sq mi	6383.0	sq mi	37.02671110000000	-99.4821611000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	1698.39	feet	.11	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	033										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07157800	BLUFF C NR PROTECTION, KS	Stream		11040008	303.00	sq mi	303.00	sq mi	37.18613698000000	-99.5003967000000		1	minutes	Interpolated from MAP.	NAD83							US	20	033										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07157900	CAVALRY C AT COLDWATER, KS	Stream		11040008	41.52	sq mi	41.50	sq mi	37.26570764000000	-99.3465759000000	24000	3	seconds	Interpolated from MAP.	NAD83	2016.47	feet	5	feet	Interpolated from topographic map.	NGVD29	US	20	033										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07165700	VERDIGRIS R NR MADISON, KS	Stream		11070101	181.00	sq mi	181.00	sq mi	38.13497189000000	-96.1033057000000		1	minutes	Interpolated from MAP.	NAD83	1034.51	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	073										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07166000	VERDIGRIS R NR COYVILLE, KS	Stream		11070101	747.00	sq mi	747.00	sq mi	37.70480447000000	-95.9063089000000		1	minutes	Interpolated from MAP.	NAD83	845.28	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	205										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07166500	VERDIGRIS R NR ALTOONA, KS	Stream		11070101	1094	sq mi	1094	sq mi	37.52977640000000	-95.6747030000000		1	minutes	Interpolated from MAP.	NAD83	796.65	feet	.13	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	205										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07166800	SPRING C NR EUREKA, KS	Stream		11070102	69.00	sq mi	69.00	sq mi	37.78808280000000	-96.3447286000000		1	minutes	Interpolated from MAP.	NAD83							US	20	073										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07167000	FALL R NR EUREKA, KS	Stream		11070102	307.00	sq mi	307.00	sq mi	37.78505515000000	-96.2348096000000		1	minutes	Interpolated from MAP.	NAD83	988.50	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	073										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07167500	OTTER C AT CLIMAX, KS	Stream		11070102	129	sq mi	129	sq mi	37.70819167000000	-96.2232972000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	978.31	feet	.13	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	073										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07168500	FALL R NR FALL RIVER, KS	Stream		11070102	585.00	sq mi	585.00	sq mi	37.64452070000000	-96.0570703000000		1	minutes	Interpolated from MAP.	NAD83	898.44	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	073										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07169500	FALL R AT FREDONIA, KS	Stream		11070102	827	sq mi	827	sq mi	37.50796389000000	-95.8334222000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	819.83	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	205										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07169800	ELK R AT ELK FALLS, KS	Stream		11070104	220	sq mi	220	sq mi	37.37559729000000	-96.1855480000000	24000	1	minutes	Interpolated from MAP.	NAD83	897.70	feet	.14	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	049										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07170000	ELK R NR ELK CITY, KS	Stream		11070104	575.00	sq mi	575.00	sq mi	37.26645040000000	-95.9180410000000		1	minutes	Interpolated from MAP.	NAD83	795.80	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	125										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07170500	VERDIGRIS R AT INDEPENDENCE, KS	Stream		11070103	2892.00	sq mi	2892.00	sq mi	37.22368014000000	-95.6777573000000		1	minutes	Interpolated from MAP.	NAD83	717.19	feet	.09	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	125										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07170700	BIG HILL C NR CHERRYVALE, KS	Stream		11070103	37	sq mi	37	sq mi	37.26673250000000	-95.4691440000000		1	minutes	Interpolated from MAP.	NAD83	796.40	feet	.08	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	099										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07172000	CANEY R NR ELGIN, KS	Stream		11070106	445	sq mi	445	sq mi	37.00395556000000	-96.3166611000000	24000	1	minutes	Interpolated from Digital MAP.	NAD83	764.09	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	019										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07173300	M CANEY C AT SEDAN, KS	Stream		11070106	119.40	sq mi	119.40	sq mi	37.11783130000000	-96.1816580000000		1	minutes	Interpolated from MAP.	NAD83	786.40	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	019										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07179500	NEOSHO R AT COUNCIL GROVE, KS	Stream		11070201	265	sq mi	265	sq mi	38.66584085000000	-96.4936140000000		1	minutes	Interpolated from MAP.	NAD83	1206.70	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	127										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07179730	NEOSHO R NR AMERICUS, KS	Stream		11070201	622	sq mi	622	sq mi	38.46695699000000	-96.2505533000000		1	minutes	Interpolated from MAP.	NAD83	1107.10	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	111										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07179795	N COTTONWOOD R BL MARION LK, KS	Stream		11070202	200	sq mi	200	sq mi	38.36585830000000	-97.0823056000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	1297.24	feet	.11	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	115										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07179800	S COTTONWOOD R NR CANADA, KS	Stream		11070202	110.00	sq mi	110.00	sq mi	38.33334707000000	-97.1139147000000		1	minutes	Interpolated from MAP.	NAD83							US	20	115										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07180000	COTTONWOOD R NR MARION, KS	Stream		11070202	329.00	sq mi	329.00	sq mi	38.35140376000000	-97.0586349000000		1	minutes	Interpolated from MAP.	NAD83	1289.85	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	115										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07180050	MUD C NR MARION, KS	Stream		11070202					38.38501480000000	-97.0400222000000		1	minutes	Interpolated from MAP.	NAD83							US	20	115										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07180100	CLEAR C AT MARION, KS	Stream		11070202	78.00	sq mi	78.00	sq mi	38.37029349000000	-97.0127997000000		1	minutes	Interpolated from MAP.	NAD83							US	20	115										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07180400	COTTONWOOD R NR FLORENCE, KS	Stream		11070202	754	sq mi	754	sq mi	38.23612850000000	-96.8772436000000		1	minutes	Interpolated from MAP.	NAD83	1232.18	feet	.09	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	115										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07180500	CEDAR C NR CEDAR POINT, KS	Stream		11070202	110	sq mi	110	sq mi	38.19653056000000	-96.8243417000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	1263.31	feet	.13	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	017										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07181500	M CREEK NR ELMDALE, KS	Stream		11070203	92.00	sq mi	92.00	sq mi	38.39321704000000	-96.7185648000000		1	minutes	Interpolated from MAP.	NAD83	1220.55	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	017										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07181800	DIAMOND C NR ELMDALE, KS	Stream		11070203	134.00	sq mi	134.00	sq mi	38.43584676000000	-96.6644540000000		1	minutes	Interpolated from MAP.	NAD83							US	20	017										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07182000	COTTONWOOD R AT COTTONWOOD FALLS, KS	Stream		11070203	1327.00	sq mi	1327.00	sq mi	38.38767500000000	-96.5973194000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	1155.78	feet	.11	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	017										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07182200	SF COTTONWOOD R NR BAZAAR, KS	Stream		11070203	190.00	sq mi	190.00	sq mi	38.28557125000000	-96.5127844000000		1	minutes	Interpolated from MAP.	NAD83	1170.05	feet	.01	feet	Interpolated from topographic map.	NAVD88	US	20	017										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07182250	COTTONWOOD R NR PLYMOUTH, KS	Stream		11070203	1740	sq mi	1740	sq mi	38.39751390000000	-96.3561120000000		1	minutes	Interpolated from MAP.	NAD83	1109.32	feet	.28	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	017										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07182260	COTTONWOOD R AT EMPORIA, KS	Stream		11070203	1833.00	sq mi	1833.00	sq mi	38.38511110000000	-96.1814167000000	24000	.5	seconds	Interpolated from MAP.	NAD83	1077.25	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	111										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07182390	NEOSHO R AT NEOSHO RAPIDS, KS	Stream		11070201	2753	sq mi			38.36807120000000	-96.0002687000000		1	minutes	Interpolated from MAP.	NAD83	1045.68	feet	.07	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	111										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07182400	NEOSHO R AT STRAWN, KS	Stream		11070201	2933.00	sq mi	2933.00	sq mi	38.26985220000000	-95.8660774000000		1	minutes	Interpolated from MAP.	NAD83	1018.78	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	031										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07182510	NEOSHO R AT BURLINGTON, KS	Stream		11070204	3042	sq mi	3042	sq mi	38.19446678000000	-95.7352640000000		1	minutes	Interpolated from MAP.	NAD83	983.95	feet	.16	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	031										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07183000	NEOSHO R NR IOLA, KS	Stream		11070204	3723	sq mi	3723	sq mi	37.92225778000000	-95.4277596000000		1	minutes	Interpolated from MAP.	NAD83	929.39	feet	.14	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	001										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07183200	NEOSHO R NR CHANUTE, KS	Stream		11070204	4195.00	sq mi	4195.00	sq mi	37.73032190000000	-95.4408150000000		1	minutes	Interpolated from MAP.	NAD83	887.94	feet	1.	feet	Interpolated from topographic map.	NGVD29	US	20	133										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07183400	FLAT ROCK C NR ST PAUL, KS	Stream		11070205	139.00	sq mi	139.00	sq mi	37.53338484000000	-95.1502526000000		1	minutes	Interpolated from MAP.	NAD83							US	20	133										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07183500	NEOSHO R NR PARSONS, KS	Stream		11070205	4905	sq mi	4905	sq mi	37.34005866000000	-95.1099687000000		1	minutes	Interpolated from MAP.	NAD83	811.11	feet	.1	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	20	099										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07184000	LIGHTNING C NR MCCUNE, KS	Stream		11070205	197	sq mi	197	sq mi	37.28117110000000	-95.0327428000000		1	minutes	Interpolated from MAP.	NAD83	818.10	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	021										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07184500	LABETTE C NR OSWEGO, KS	Stream		11070205	211.00	sq mi	211.00	sq mi	37.19379589000000	-95.1924979000000		1	minutes	Interpolated from MAP.	NAD83	809.34	feet	1	feet	Interpolated from topographic map.	NGVD29	US	20	099										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07187560	SHOAL CREEK NEAR GALENA, KANSAS	Stream		11070207					37.04200750000000	-94.6430037000000	24000	1	seconds	Interpolated from MAP.	NAD83	820	feet	10	feet	Interpolated from topographic map.	NGVD29	US	20	021										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-07187600	SPRING R NR BAXTER SPRINGS, KS	Stream		11070207	2448	sq mi			37.02367570000000	-94.7210595000000		1	minutes	Interpolated from MAP.	NAD83	777.21	feet	0.1	feet	Differentially corrected Global Positioning System.	NAVD88	US	20	021										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-370659097100200	SALT CREEK  34S 02E 02DDD	Stream		11030013					37.11641596000000	-97.1675407000000		1	minutes	Interpolated from MAP.	NAD83							US	20	191										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-370701097085600	SALT CREEK  34S 02E 01DDD	Stream		11030013					37.11697166000000	-97.1492070000000		1	minutes	Interpolated from MAP.	NAD83							US	20	191										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-370703097092900	SALT CREEK  34S 02E 01CDD	Stream		11030013					37.11752710000000	-97.1583738000000		1	minutes	Interpolated from MAP.	NAD83							US	20	191										NWIS
USGS-KS	USGS Kansas Water Science Center	USGS-370705097110200	SALT CREEK  34S 02E 02CCC	Stream		11030013					37.11808245000000	-97.1842078000000		1	minutes	Interpolated from MAP.	NAD83							US	20	191										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03207935	LICK CREEK AT LICK CREEK, KY	Stream		05070202	6.70	sq mi			37.39566215000000	-82.3020877000000		Unknown	Unknown	Interpolated from MAP.	NAD83	820	feet	20	feet	Interpolated from topographic map.	NGVD29	US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03208000	LEVISA FORK BELOW FISHTRAP DAM NEAR MILLARD, KY	Stream		05070202	392.0	sq mi			37.42593725000000	-82.4123701000000		5	seconds	Interpolated from MAP.	NAD83	599.16	feet	.01	feet	GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03209300	RUSSELL FORK AT ELKHORN CITY, KY	Stream		05070202	554.0	sq mi			37.30399717000000	-82.3429236000000		5	seconds	Interpolated from MAP.	NAD83	773.00	feet	1	feet	Interpolated from topographic map.	NGVD29	US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03209450	SHELBY CREEK AT VIRGIE, KY	Stream		05070202	32.50	sq mi			37.33010439000000	-82.5848767000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03209460	SHELBY CREEK AT SHELBIANA KY	Stream		05070202	112.00	sq mi			37.42343580000000	-82.4990407000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03209500	LEVISA FORK AT PIKEVILLE, KY	Stream		05070203	1232	sq mi			37.46426760000000	-82.5262632000000		5	seconds	Interpolated from MAP.	NAD83	631.26	feet	.11	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03209600	RIGHT FORK BEAVER CREEK AT WAYLAND, KY	Stream		05070203	73.90	sq mi			37.44315526000000	-82.8076601000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	21	071										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03209700	BEAVER CREEK AT MARTIN, KY	Stream		05070203	228.00	sq mi			37.56954305000000	-82.7576591000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	21	071										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03210000	JOHNS CREEK NEAR META, KY	Stream		05070203	56.3	sq mi			37.56704440000000	-82.4579265900000		5	seconds	Interpolated from MAP.	NAD83	714.52	feet	.10	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03210160	CANEY FORK NEAR GULNARE, KY	Stream		05070203	3.74	sq mi			37.58648780000000	-82.5395963000000		Unknown	Unknown	Interpolated from MAP.	NAD83	715	feet	1	feet	Interpolated from topographic map.	NGVD29	US	21	195										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03211500	JOHNS CREEK NEAR VAN LEAR, KY	Stream		05070203	206.0	sq mi			37.74370748000000	-82.7240468900000		5	seconds	Interpolated from MAP.	NAD83	596.61	feet	.09	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	21	071										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03212000	PAINT CREEK AT STAFFORDSVILLE, KY	Stream		05070203	103.00	sq mi			37.83481500000000	-82.8707187000000		Unknown	Unknown	Interpolated from MAP.	NAD83	600.96	feet	.01	feet	Level or other surveyed method.	NGVD29	US	21	115										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03212500	LEVISA FORK AT PAINTSVILLE, KY	Stream		05070203	2144	sq mi			37.81537197000000	-82.7915493000000		5	seconds	Interpolated from MAP.	NAD83	566.18	feet	.07	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	21	115										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03214730	ROCKCASTLE CREEK AT CLIFFORD, KY	Stream		05070201	121.00	sq mi			38.00203560000000	-82.5198752000000		Unknown	Unknown	Interpolated from MAP.	NAD83							US	21	127										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03215000	BIG SANDY R AT LOUISA, KY	Stream		05070204	3897.0	sq mi			38.17119708000000	-82.6346023000000		5	seconds	Interpolated from MAP.	NAD83	512.13	feet	.07	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	21	127										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03215500	BLAINE CREEK AT YATESVILLE, KY	Stream		05070204	217.00	sq mi			38.14453100000000	-82.6846033000000		Unknown	Unknown	Interpolated from MAP.	NAD83	561.57	feet	.01	feet	Level or other surveyed method.	NGVD29	US	21	127										NWIS
USGS-KY	USGS Kentucky Water Science Center	USGS-03216070	OHIO RIVER AT IRONTON, OH	Stream		05090103					38.53205556000000	-82.6859444000000	24000	.1	seconds	Interpolated from Digital MAP.	NAD83	480.41	feet	.07	feet	GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System	NAVD88	US	39	087										NWIS
