stid,station_name,lat,lon,elev,begints,iem_network
PPZF1,Fort Myers - Popash Creek,26.71556,-81.80861,0,2022-12-06 00:00,FL_DCP
FMVF1,FORT MYERS VILLAS,26.5572,-81.8733,7,2010-12-07 00:00,FL_DCP
FRPF1,Fort Odgen 21E - Romp 13,27.0716,-81.6155,21.825264,2020-02-25 00:00,FL_DCP
PWTF1,Fort Odgen 3W - Peace River,27.0888,-82.0044,3.5761998,2020-02-25 00:00,FL_DCP
FGWF1,Fort Odgen 5E,27.0611,-81.8842,14.816979,2020-02-25 00:00,FL_DCP
FTOF1,FORT OGDEN,27.0417,-81.7431,14,2010-12-07 00:00,FL_DCP
FOPF1,FORT OGDEN,27.0772,-82.0075,4,2010-12-07 00:00,FL_DCP
FPHT1,Fort Patrick Henry Dam,36.49806,-82.50861,398.24518,2022-10-27 00:00,TN_DCP
NCSF1,FORT PIERCE,27.4703,-80.4719,8,2010-12-08 00:00,FL_DCP
BNNF1,Fort Pierce Inlet - Binney Dock,27.4675,-80.3008,5.94621,2017-03-08 00:00,FL_DCP
RFPS2,FORT PIERRE RAWS,44.1153,-100.3014,668,2007-12-31 00:00,SD_DCP
FTPN6,Fort Plain - Otsquago Creek,42.9292,-74.6328,103.281685,2014-08-22 00:00,NY_DCP
FPKG1,Fort Pulaski - 8670870,32.035,-80.903,2.9,2016-08-30 00:00,GA_DCP
FRDS2,Fort Randall Dam,43.0667,-98.6,409,2011-07-04 00:00,SD_DCP
FTRN8,FORT RANSOM 4 NNE,46.57,-97.89,349,2011-01-26 00:00,ND_DCP
FRSN8,Fort Ransom State Park - Sheyenne River,46.54556,-97.92972,346,2023-03-30 00:00,ND_DCP
NOKM5,Fort Ripley - Nokasippi River,46.2001,-94.3177,352.87167,2014-08-03 00:00,MN_DCP
MFRA3,FORT ROCK ALERT,35.2536,-113.345,1662,2010-12-07 00:00,AZ_DCP
FKFO3,FORT ROCK RAWS,43.425,-120.8417,1380,2010-12-07 00:00,OR_DCP
FTSK1,FORT SCOTT,37.8428,-94.7067,259,2010-05-10 00:00,KS_DCP
FSMM8,Fort Smith Air Strip,45.31778,-107.93778,975.9871,2021-11-15 00:00,MT_DCP
FSPG1,Fort Stewart RAWS,32.10194,-81.62639,29.48789,2019-03-13 00:00,GA_DCP
FSGG1,Fort Stewart RAWS - Glisson Pond,32.07444,-81.82,50.919548,2019-03-14 00:00,GA_DCP
FSCN5,FORT SUMNER MAIN CANAL RIVER GAGE,34.5083,-104.2778,1254,2010-12-07 00:00,NM_DCP
FSPO2,FORT SUPPLY,36.5914,-99.5917,609,2010-12-07 00:00,OK_DCP
LKSS2,FORT THOMPSON,44.0667,-99.4667,443,2010-05-10 00:00,SD_DCP
BBDS2,Fort Thompson 1W,44.0833,-99.5667,429,2020-06-13 00:00,SD_DCP
FTUN8,Fortuna 4N,48.964,-103.806,683,2022-05-11 00:00,ND_DCP
GGMA3,Fortuna Foothills 15NNW - Gila Gravity,32.8761,-114.455,52.736748,2019-11-08 00:00,AZ_DCP
FVRV2,FORT VALLEY RAWS,38.8333,-78.4,340,2010-12-07 00:00,VA_DCP
FRVA3,FORT VALLEY SNOTEL,35.26806,-111.74486,2240.3,2016-11-05 00:00,AZ_DCP
FRBA2,FORT WAINWRIGHT,64.8367,-147.615,136,2010-12-07 00:00,AK_DCP
SRGA2,FORT WAINWRIGHT SMALL ARMS RANGE,64.8,-147.6167,137,2010-12-07 00:00,AK_DCP
WASW4,Fort Washakie - SF Little Wind River,42.9683,-109.0369,1967.7048,2014-09-10 00:00,WY_DCP
FWWW4,Fort Washakie - Wx Station,42.9982,-108.8748,1694.4923,2015-09-18 00:00,WY_DCP
DFWM4,Fort Wayne - Detroit River,42.29817,-83.0926,172.11606,2008-10-29 00:00,MI_DCP
WFTT2,FORT WORTH,32.7597,-97.4039,173,2010-12-07 00:00,TX_DCP
TIST2,Fort Worth 10SSW - West Risinger Road,32.6142,-97.3468,230.36958,2016-12-13 00:00,TX_DCP
FHDT2,Fort Worth 10WNW - Silver Creek,32.8028,-97.5008,191.56912,2017-03-10 00:00,TX_DCP
FAWT2,Fort Worth 11ENE - Village Creek,32.7908,-97.1405,147.0855,2020-01-13 00:00,TX_DCP
TWDT2,Fort Worth 1NE - Sump 29 ALERT,32.7685,-97.3142,161.01472,2020-12-29 00:00,TX_DCP
TWBT2,Fort Worth 2N - 28 ALERT,32.7815,-97.3271,164.20236,2021-01-04 00:00,TX_DCP
FWMT2,Fort Worth 2S - W Morningside Drive,32.7138,-97.3264,205.94275,2019-10-10 00:00,TX_DCP
FGWT2,Fort Worth 4SE - Cobb Park,32.7146,-97.2959,180.05084,2020-01-13 00:00,TX_DCP
FWAT2,Fort Worth 4SW - Bryce and Hulen,32.7393,-97.3873,206.11086,2020-01-13 00:00,TX_DCP
TWET2,Fort Worth 4W - Sump 5 ALERT,32.7547,-97.4032,166.81885,2020-12-29 00:00,TX_DCP
TWGT2,Fort Worth 4W - Sump 6 ALERT,32.7556,-97.4018,172.86928,2020-12-29 00:00,TX_DCP
TRZT2,Fort Worth 7ENE - Handley Rd ALERT,32.7792,-97.2198,154.13724,2021-01-04 00:00,TX_DCP
FGAT2,Fort Worth - Alta Vista Rd at Big Bear Creek,32.9333,-97.2816,225.33055,2016-12-14 00:00,TX_DCP
FCLT2,Fort Worth - Collard St Near UP RR Bridge,32.7363,-97.2781,184.59923,2016-12-16 00:00,TX_DCP
FDDT2,Fort Worth - Deridder St,32.8217,-97.3409,203.11328,2016-12-17 00:00,TX_DCP
FELT2,Fort Worth - Eastland St at Pate Elem,32.7067,-97.2527,189.80017,2016-12-13 00:00,TX_DCP
FOST2,Fort Worth - Fosdic Lake,32.7561,-97.2597,181.73686,2011-11-16 00:00,TX_DCP
TRWT2,Fort Worth - Tarrant Water,32.778,-97.3391,160.97794,2012-02-17 00:00,TX_DCP
GLTT2,Fort Worth - WF Trinity River,32.7883,-97.1397,149.58942,2015-10-15 00:00,TX_DCP
FWIT2,Fort Worth - Willow Lake,32.6869,-97.3897,205.1708,2012-12-19 00:00,TX_DCP
FMRA2,Fortymile River at Taylor Hwy 24 NE Fortymile River at Taylor Hw,64.3091,-141.4083,398.81726,2010-12-07 00:00,AK_DCP
FYTW2,Forty Three,39.1933,-79.5222,979,2010-12-07 00:00,WV_DCP
FYRA2,FORT YUKON RAWS,66.5703,-145.2458,130.43643,2010-12-07 00:00,AK_DCP
FYNA2,FORT YUKON SNOTEL,66.5705,-145.24553,131.1,2011-05-20 00:00,AK_DCP
FORP1,Forward,40.1333,-78.8667,781,2010-12-07 00:00,PA_DCP
TFTC2,Fossil Creek,40.5233,-105.1167,1564,2011-06-08 00:00,CO_DCP
FCSA3,FOSSIL CREEK 8 W FOSSIL CREEK NEAR STRAWBERRY,34.3944,-111.63,1097.5654,2011-09-08 00:00,AZ_DCP
FOSC2,Fossil Creek @ College,40.5119,-105.0775,1512,2011-06-08 00:00,CO_DCP
FSSC2,Fossil Creek @ Trilby,40.4942,-105.0511,1501,2011-06-08 00:00,CO_DCP
PCCO3,Fossil - Pine Creek,44.9106,-120.4397,411.9516,2010-12-07 00:00,OR_DCP
FOSM3,FOSS RESERVOIR,42.2947,-71.4603,57,2010-12-08 00:00,MA_DCP
SSFO3,Foster 1W - S Santiam River,44.4125,-122.6875,162,2016-04-29 00:00,OR_DCP
WNFO3,Foster 4SE - Wiley Creek,44.3722,-122.6222,246.38304,2018-04-10 00:00,OR_DCP
FSTN1,FOSTER 7 S,42.1772,-97.6672,504,2007-12-31 00:00,NE_DCP
FSCW2,Foster Chapel,38.75,-81.7667,287,2010-12-07 00:00,WV_DCP
FLFO3,FOSTER FLAT RAWS,42.9736,-119.2461,1526,2010-12-07 00:00,OR_DCP
FOUW2,Fountain,39.3978,-78.9281,373.87906,2011-03-30 00:00,WV_DCP
TCEF1,Fountainbleau - Ti Chekika,25.74417,-80.65722,5.9011617,2016-09-22 00:00,FL_DCP
PNNC2,Fountain Creek 1 NE Pinon,38.4397,-104.5931,1528,2010-12-07 00:00,CO_DCP
FHAC2,Fountain Creek 6 SSE Fountain,38.6017,-104.6697,1635,2010-12-07 00:00,CO_DCP
FNEC2,Fountain Creek  AT Colorado Springs,38.8164,-104.8222,1805,2010-12-07 00:00,CO_DCP
FCHC2,Fountain Creek  AT Pueblo,38.2878,-104.6006,1442,2010-12-07 00:00,CO_DCP
FNHT1,FOUNTAIN CREEK NEAR FOUNTAIN HEIGHTS,35.5181,-86.9419,196,2010-12-07 00:00,TN_DCP
FTNC1,FOUNTAIN HEAD SPRINGS,35.8922,-118.915,250,2010-12-07 00:00,CA_DCP
ZFOA3,FOUNTAIN HILLS,33.6111,-111.7247,496,2010-12-16 00:00,AZ_DCP
ZFHA3,FOUNTAIN HILLS,33.6444,-111.8197,918,2010-12-20 00:00,AZ_DCP
MGBA3,Fountain Hills - Golden Eagle Blvd,33.6444,-111.7664,629.29913,2012-11-13 00:00,AZ_DCP
MHWA3,Fountain Hills - Heesperus Wash,33.5497,-111.7814,444.22604,2012-04-10 00:00,AZ_DCP
FBRN4,FOUR BRIDGES,40.8061,-74.7406,181,2010-12-07 00:00,NJ_DCP
FCDA4,FOURCHE CREEK - LINDSEY ST.,34.7186,-92.2133,72,2010-12-07 00:00,AR_DCP
FCUA4,FOURCHE CREEK - UNIVERSITY AVE.,34.7069,-92.3444,79,2010-12-07 00:00,AR_DCP
NMBA4,FOURCHE LAFAVE R,34.95,-93.15,126,2010-12-07 00:00,AR_DCP
HUSA4,Fourche Lafave River 2.4 SW Houston,35.0122,-92.7233,115,2010-12-07 00:00,AR_DCP
GRVA4,Fourche Lafave River 2 ESE Gravelly,34.8725,-93.6567,138,2010-12-07 00:00,AR_DCP
APLA4,FOURCHE LA FAVE RIVER  AT Aplin DCP,34.9564,-92.9844,91,2010-12-07 00:00,AR_DCP
NMLA4,FOURCHE LAFAVE RIVER NIMROD LAKE  AT Nimrod Lake HW DCP,34.95,-93.1667,165,2010-12-06 00:00,AR_DCP
RDOO2,FOURCHE MALINE 5 SW Red Oak,34.9125,-95.1555,173,2010-12-07 00:00,OK_DCP
FCMW4,Four Corners 11NW,44.1959,-104.2952,1616,2023-10-03 00:00,WY_DCP
REGT2,Four Corners 2S - Red Gully,29.6508,-95.6636,24,2022-04-07 00:00,TX_DCP
MAWN5,Four Corners - Mancos River,36.98222,-108.96528,1427,2023-07-18 00:00,NM_DCP
FLDW4,FOUR LAKES AND FRENCH CREEK DITCH,44.3378,-106.9975,2571,2010-12-07 00:00,WY_DCP
FMCN6,Four Mile Creek,43.3833,-74.7667,545.3392,2011-01-04 00:00,NY_DCP
FMHC2,Four Mile Creek,39.0836,-105.8947,2785,2011-04-12 00:00,CO_DCP
FMCC2,Four Mile Creek,39.0233,-105.8183,2712,2011-04-19 00:00,CO_DCP
FMCK2,Fourmile Creek 1 AT Popular Ridge Rd nr Alexandria 1N,38.9806,-84.3644,178,2010-12-07 00:00,KY_DCP
PLHI4,Fourmile Creek 1 S IFC--Pleasant Hill Vandalia Rd,41.56834,-93.52242,236.15219,2016-01-07 00:00,IA_DCP
ANKI4,Fourmile Creek 2 ESE Ankeny NE 86th Ave,41.7172,-93.5697,273,2005-08-02 00:00,IA_DCP
DFMI4,Fourmile Creek 3 ENE Des Moines Easton Blvd,41.6167,-93.55,246,2002-07-24 00:00,IA_DCP
AKNI4,Fourmile Creek 3 N Ankeny US 69,41.7794,-93.6011,280.62152,2011-10-17 00:00,IA_DCP
ANFI4,Fourmile Creek 3 NNE IFC--Ankeny NE 47th St,41.7697,-93.5897,277.21704,2012-02-03 00:00,IA_DCP
ALFI4,Fourmile Creek 4 WNW IFC--Altoona NE 54th Ave,41.6584,-93.5457,252.70049,2012-02-03 00:00,IA_DCP
FMCN7,FOUR MILE CREEK  AT FOUR MILE CK @ ELM LANE #6515,35.0769,-80.8225,167,2010-12-07 00:00,NC_DCP
ORFC2,Fourmile Creek At Orodell,40.01833,-105.32583,1759.3995,2011-07-05 00:00,CO_DCP
ALMI4,Fourmile Creek near Alleman NW 142nd,41.8197,-93.6292,300.11823,2011-10-17 00:00,IA_DCP
FMLC2,Fourmile Creek Near Salina 1Sse,40.04194,-105.365,1932.2275,2011-06-09 00:00,CO_DCP
LKWN5,FOURMILE DRAW 4 NNW Fourmile Draw Lakewood 4NNW,32.6726,-104.3689,1012,2010-12-07 00:00,NM_DCP
FMLO3,FOURMILE LAKE NEAR KLAMATH FALLS,42.4569,-122.2417,1771,2010-12-07 00:00,OR_DCP
FRLO3,FOURMILE LAKE SNOTEL,42.43933,-122.2288,1819.7,2016-10-29 00:00,OR_DCP
AFRV2,Fourmile Run  AT Alexandria,38.8433,-77.0858,16,2010-12-07 00:00,VA_DCP
FMWA3,FOUR MILE WASH -TONOPAH 6NE,33.54,-112.8536,369,2010-12-16 00:00,AZ_DCP
FPKA2,FOURPEAKED RAWS,58.7057,-153.5179,336.94452,2010-12-07 00:00,AK_DCP
QFSA3,FOUR SPRINGS RAWS,36.7939,-112.0422,2004,2010-12-07 00:00,AZ_DCP
MSRM5,Fourtown - Moose River,48.4236,-95.3381,377.13733,2009-01-16 00:00,MN_DCP
MUDM5,Fourtown - Mud River,48.3444,-95.3375,370,2009-01-16 00:00,MN_DCP
FRTC1,FOUR TREES,39.8131,-121.3211,1587,2010-12-02 00:00,CA_DCP
WHRC2,Fowler 19SSW - White Rock,37.8675,-104.1139,1437.5902,2020-08-01 00:00,CO_DCP
CKTF1,Fowlers Bluff - Rosewood Tower,29.2375,-82.9361,18.042255,2012-01-24 00:00,FL_DCP
FLWA1,FOWL RIVER  AT FOWL RIVER NEAR LAURENDINE,30.50056,-88.18139,6.81557,2010-12-07 00:00,AL_DCP
FOXM1,FOX BROOK,46.806,-68.8395,287,2010-12-07 00:00,ME_DCP
FOXN6,Fox Creek  AT Schoharie,42.67806,-74.30444,187.27626,2016-03-02 00:00,NY_DCP
FOXN1,FOX CREEK NEAR CURTIS  NEBRASKA,40.6333,-100.4889,778,2007-12-31 00:00,NE_DCP
FXGV2,FOX GAP,37.0667,-82.6833,619,2010-12-07 00:00,VA_DCP
FXHN6,Fox Hollow,42.1,-74.3833,409.77133,2011-01-05 00:00,NY_DCP
FOXM5,Foxhome 4S - Ottertail River,46.2136,-96.3069,306.68985,2007-12-31 00:00,MN_DCP
NFLI2,Fox Lake - Nippersink Lake,42.4031,-88.1825,230.98177,2010-12-05 00:00,IL_DCP
FOXN2,FOX MTN RAWS,41.0061,-119.5681,2107,2010-12-07 00:00,NV_DCP
SELI2,Fox River,42,-88.2667,237,2008-10-30 00:00,IL_DCP
WYLM7,Fox River 2 W Wayland,40.3833,-91.6,161,2007-12-31 00:00,MO_DCP
ALGI2,Fox River  AT Algonquin,42.1667,-88.2833,256,2008-10-16 00:00,IL_DCP
AFBI2,Fox River  AT Algonquin Tailwater,42.1619,-88.2939,226,2009-07-02 00:00,IL_DCP
APLW3,Fox River  AT Appleton,44.2511,-88.3644,234,2008-10-05 00:00,WI_DCP
BERW3,Fox River  AT Berlin,43.95,-88.95,229,2007-12-31 00:00,WI_DCP
BRGW3,Fox River  AT Burlington,42.68,-88.2714,231,2009-03-28 00:00,WI_DCP
DAYI2,Fox River  AT Dayton,41.3867,-88.7906,150,2007-12-31 00:00,IL_DCP
GBYW3,Fox River  AT Green Bay,44.5286,-88.02,180,2012-01-24 00:00,WI_DCP
OSKW3,Fox river  AT Little Lake Buttes Des Morts,44.205,-88.47028,224,2007-12-31 00:00,WI_DCP
MHYI2,LOCK AND DAM,42.2833,-88.2333,225,2008-10-15 00:00,IL_DCP
FMHI2,Fox River at McHenry (Miller Road),42.32333,-88.25167,224.27606,2021-09-30 00:00,IL_DCP
MNGI2,Fox River  AT Montgomery,41.7294,-88.3386,191.1609,2010-08-07 00:00,IL_DCP
NMSW3,Fox River  AT New Munster,42.5794,-88.2278,242,2007-12-31 00:00,WI_DCP
OSSW3,Fox River  AT Oshkosh,44.0136,-88.5408,228.14561,2008-10-23 00:00,WI_DCP
PDVW3,FOX RIVER  AT Pardeeville,43.555,-89.2722,247,2014-12-05 00:00,WI_DCP
PCNW3,Fox River  AT Princeton,43.8511,-89.1339,235,2009-09-16 00:00,WI_DCP
RSRW3,Fox River  AT Rochester,42.7411,-88.2244,234,2011-03-30 00:00,WI_DCP
MNSW3,Fox River at the Menasha Channel  AT Menasha,44.2033,-88.4289,229,2007-12-31 00:00,WI_DCP
WADW3,Fox River  AT Waterford,42.7652,-88.2133,238.10452,2015-11-29 00:00,WI_DCP
WKEW3,Fox River  AT Waukesha,43.0047,-88.2436,244.29535,2012-01-23 00:00,WI_DCP
YKVI2,Fox River  AT Yorkville,41.6428,-88.4433,175.64543,2012-07-20 00:00,IL_DCP
SHWM8,Fp.Shaw Diversion Dam Nr,47.5083,-112.075,1120,2011-04-07 00:00,MT_DCP
FKBW2,Frame Knob,38.5658,-80.9692,450,2010-12-07 00:00,WV_DCP
FRAW1,Frances,46.54167,-123.49222,76.087685,2011-05-20 00:00,WA_DCP
WHNP1,Lehigh River  AT F.E. Walter Dam,41.1184,-75.7277,465,2010-12-07 00:00,PA_DCP
FSNM2,Francis Scott Key Bridge NE Tower - 8574729,39.219,-76.525,0,2016-08-30 00:00,MD_DCP
CANN3,Franconia - Canon Mountain,44.17,-71.68,682.8908,2011-01-04 00:00,NH_DCP
FWSA3,FRANCO WASH AT SWAN ROAD,32.0545,-110.8932,836,2010-12-07 00:00,AZ_DCP
FCRP1,Frankford Creek  AT Frankford,40.0167,-75.1,16,2010-12-07 00:00,PA_DCP
FKTI2,Frankfort,41.5172,-87.8525,211.65643,2014-03-28 00:00,IL_DCP
UTIN6,Frankfort Center - Mohawk River,43.0905,-75.1574,123.47839,2014-10-07 00:00,NY_DCP
FFTK2,Frankfort - Kentucky River LD4,38.21253,-84.87279,145.68846,2010-12-07 00:00,KY_DCP
FRFN6,Frankfort - Moyer Creek,43.0408,-75.073,126.01605,2014-10-29 00:00,NY_DCP
FFSP1,FRANKFORT SPRINGS,40.5017,-80.4231,292,2010-12-07 00:00,PA_DCP
FKNW3,Franklin 2SE,42.8716,-88.0133,226.2918,2012-07-14 00:00,WI_DCP
FAKW3,Franklin 3SE,42.8555,-87.9908,206.3309,2016-10-13 00:00,WI_DCP
FBNI1,FRANKLIN BASIN SNOTEL,42.05058,-111.6012,2490.2,2016-10-31 00:00,ID_DCP
RECN1,FRANKLIN CANAL 2 SSE REPUBLICAN CITY,40.0575,-99.2069,579,2007-12-31 00:00,NE_DCP
FRAP1,FRANKLINDALE 2 MI.NW,41.7167,-76.5833,339,2010-12-07 00:00,PA_DCP
FFMN3,Franklin Falls Dam,43.47,-71.67,151.50624,2011-01-04 00:00,NH_DCP
FLKN4,FRANKLIN LAKES,40.9833,-74.1667,112,2010-12-07 00:00,NJ_DCP
LTFN7,Franklin - Little Tennessee River,35.186,-83.373,612.63086,2019-09-05 00:00,NC_DCP
CGTP1,Franklin Park,40.5797,-79.7783,230,2010-12-07 00:00,PA_DCP
CFKI2,Franklin Park,41.9319,-87.8781,194.05243,2016-06-10 00:00,IL_DCP
FKPP1,FRANKLIN PARK,40.5661,-80.0775,374,2010-12-07 00:00,PA_DCP
FNKN7,FRANKLIN RAIN,35.2,-83.3803,648,2010-12-07 00:00,NC_DCP
FRAT1,Harpeth River  AT Franklin,35.9478,-86.8697,192,2010-12-07 00:00,TN_DCP
EFSN6,Franklin Springs - Snow,43.034,-75.3952,192.40451,2021-12-01 00:00,NY_DCP
FKLO1,Franklinton - RG28,39.9578,-83.0293,215.25133,2021-09-27 00:00,OH_DCP
FKNN6,FRANKLINVILLE RAIN GAGE,42.3294,-78.4636,479.7777,2018-08-14 00:00,NY_DCP
FKWV2,FRANKLIN WELL,36.6831,-76.9136,18,2010-12-07 00:00,VA_DCP
WMGP1,WILLIAMSBURG,40.4667,-78.2,259,2010-12-08 00:00,PA_DCP
WIBP1,Frankstown Branch Of The Juniata  AT Williamsburg,40.4667,-78.2,259,2010-12-07 00:00,PA_DCP
FKTC2,Franktown,39.3919,-104.7506,1896.0667,2013-06-20 00:00,CO_DCP
FNKC2,FRANKTOWN 3E,39.3911,-104.6933,1964,2010-12-08 00:00,CO_DCP
FRKN2,FRANKTOWN CK NR CARSON CITY,39.2022,-119.8711,2316,2010-12-07 00:00,NV_DCP
FCTN2,Franktown - Franktown Creek,39.27389,-119.84111,1544.6503,2021-07-05 00:00,NV_DCP
WDCC2,Fraser,39.9269,-105.8075,2730.8716,2012-06-27 00:00,CO_DCP
CABC2,Fraser - Cabin Creek,39.9858,-105.7444,2937.5698,2014-06-12 00:00,CO_DCP
KSEC2,Fraser - Keyser Ridge,39.8906,-106.0367,3100.441,2014-06-26 00:00,CO_DCP
TBRC2,FRASER RIVER 1 N TABERNASH,40.0058,-105.8478,2542,2010-12-07 00:00,CO_DCP
FWWC2,FRASER RIVER 4 SSE WINTER PARK,39.8458,-105.7514,2916,2010-12-07 00:00,CO_DCP
FRWC2,Fraser River  AT Winter Park,39.9,-105.7761,2772,2010-12-07 00:00,CO_DCP
CQQN6,Fraser Site C-17,42.2642,-74.9982,480.3855,2012-02-01 00:00,NY_DCP
EFFT2,FRASIER DAM,32.8419,-96.8897,134,2010-12-07 00:00,TX_DCP
RCTM5,Frazee 4N - Otter Tail River,46.78444,-95.69639,423.60355,2017-06-16 00:00,MN_DCP
FRDO1,FRAZELL ROAD,40.0153,-83.1664,285,2010-05-25 00:00,OH_DCP
FRZM8,Frazer 5S,48.0305,-106.1223,612.7315,2014-04-08 00:00,MT_DCP
FRZO1,Frazeyburg,40.1125,-82.1375,229,2010-05-25 00:00,OH_DCP
CPEC1,Frazier Park 4WSW - Ranger Station,34.8063,-119.0136,1614.8235,2017-07-20 00:00,CA_DCP
CUDC1,Frazier Park 6WNW - Cuddy Valley,34.8385,-119.0601,1684.954,2021-03-06 00:00,CA_DCP
LOKC1,FRAZIER PARK 9 SW,34.7333,-119.1039,1575,2010-12-07 00:00,CA_DCP
FZWA3,FRAZIER WELLS RAWS,35.8456,-113.055,2074,2010-12-07 00:00,AZ_DCP
FGFO3,FRECNCHGLEN RAWS,42.8264,-118.9361,1477,2010-12-07 00:00,OR_DCP
FRED1,Frederica,38.9963,-75.438,8.947914,2019-08-27 00:00,DE_DCP
FDR,FREDERICK MUNICIPAL AP,34.35307,-98.98762,378.2568,2010-12-13 00:00,OK_DCP
FDRI2,FREDERICK,40.03806,-90.53083,140,,IL_DCP
FCCM2,Frederick - Carroll Creek,39.42417,-77.42972,92.5879,2017-11-13 00:00,MD_DCP
FEDV2,Rappahannock River  AT Fredericksburg,38.3,-77.4667,18,2010-12-08 00:00,VA_DCP
FRGT2,FREDERICKSBURG,30.2392,-98.9089,513,2010-11-01 00:00,TX_DCP
FDGT2,FREDERICKSBURG 10 NNE,30.4211,-98.8517,619,2010-12-07 00:00,TX_DCP
FGCT2,FREDERICKSBURG 10 SSE,30.143,-98.8066,550,2010-12-07 00:00,TX_DCP
FDCT2,FREDERICKSBURG 10 WSW,30.2472,-99.0302,542,2010-12-07 00:00,TX_DCP
FDKT2,FREDERICKSBURG 12 NW,30.4072,-99.0072,637,2010-12-07 00:00,TX_DCP
FERP1,Fredericksburg 2NW - Bradys Bend,41.0008,-79.6594,428.35037,2017-03-02 00:00,PA_DCP
FKGT2,FREDERICKSBURG 5 N,30.3425,-98.8678,549,2010-12-07 00:00,TX_DCP
FRCT2,FREDERICKSBURG 9 SW,30.1661,-98.9497,551,2010-12-07 00:00,TX_DCP
FRDI4,Frederika - EF Wapsipinicon River,42.8765,-92.2371,313.7553,2020-07-13 00:00,IA_DCP
FHBT2,FRED HARTMAN BRIDGE,29.7136,-95.0039,8,2010-12-07 00:00,TX_DCP
FREK1,FREDONIA,37.5222,-95.825,265,2007-09-01 00:00,KS_DCP
MFDA3,FREDONIA,36.9564,-112.5186,1440,2010-12-07 00:00,AZ_DCP
FRDA3,Fredonia 4SSE,36.8552,-112.453,1565.8065,2012-08-01 00:00,AZ_DCP
FDAN6,Fredonia - Canadaway Creek,42.45056,-79.35056,202.76106,2017-10-26 00:00,NY_DCP
FBGM5,Freeburg - Crooked Creek,43.61028,-91.36083,207.84447,2016-06-09 00:00,MN_DCP
FDSO2,FREEDOM MESONET,36.7256,-99.1423,530,2010-12-07 00:00,OK_DCP
FPKN7,Freedom Park,35.1925,-80.8447,198,2010-12-07 00:00,NC_DCP
FRXN7,FREELAND 2SSW,34.0761,-78.5547,10,2010-12-07 00:00,NC_DCP
FREI3,FREELANDVILLE,38.8672,-87.3083,167,2008-10-17 00:00,IN_DCP
WLFS2,Freeman 8W - Wolf Creek,43.37139,-97.60417,375.8766,2020-06-01 00:00,SD_DCP
FEEI2,Pecatonica River  AT Freeport,42.3,-89.6167,235,2007-12-31 00:00,IL_DCP
FPST2,Freeport 1SSE,28.9357,-95.2942,3.692156,2018-07-20 00:00,TX_DCP
GIWT2,Freeport 4SSW - Brazos River,28.8977,-95.3813,3,2023-09-07 00:00,TX_DCP
FRTP1,Freeport Lock No5,40.68278,-80.33167,225.64612,2020-09-28 00:00,PA_DCP
FREI4,Freeport - Upper Iowa River,43.30523,-91.7425,254.55377,2020-07-13 00:00,IA_DCP
ZFRA3,FREESTONE BASIN,33.3581,-111.7725,379,2010-12-16 00:00,AZ_DCP
MAZW1,FREESTONE INN  MAZAMA  WA,48.5975,-120.44,667,2010-12-07 00:00,WA_DCP
MFWA3,FREES WASH  AT Frees Wash @ I40,35.1975,-113.8975,1251,2010-12-07 00:00,AZ_DCP
FUVV2,Free Union,38.1406,-78.5561,144.88557,2010-12-07 00:00,VA_DCP
FREN1,Fremont,41.4053,-96.5018,361.43082,2021-12-22 00:00,NE_DCP
RFWM4,Fremont 5WSW,43.4524,-86.0307,259.24203,2019-04-04 00:00,MI_DCP
FRMM4,FREMONT - AG MESONET,43.42,-85.95,229,2008-10-16 00:00,MI_DCP
FMTO1,FREMONT AG STA,41.31,-83.17,202,,OH_DCP
FRCC1,FREMONT CANYON RAWS,33.8083,-117.7083,490,2010-12-07 00:00,CA_DCP
NAUC1,Fremont - Fire Station 1,37.5449,-121.9905,16.377481,2020-10-05 00:00,CA_DCP
FRMC1,FREMONT HEADQUARTER - ALERT #456,34.085,-118.135,143,2010-12-07 00:00,CA_DCP
AMPC1,FREMONT I880/AUTO MALL PKWY,37.5075,-121.9639,7,2010-12-07 00:00,CA_DCP
DCTC1,FREMONT I880/DECOTO,37.5658,-122.0369,7,2010-12-07 00:00,CA_DCP
MISC1,Fremont - Mission Creek Park,37.5131,-121.8908,482.62265,2012-01-24 00:00,CA_DCP
PMSC1,Fremont - Palm and Mission,37.542,-121.934,55.363995,2016-08-20 00:00,CA_DCP
FMTC2,FREMONT PASS SNOTEL,39.37991,-106.19681,3474.7,2016-10-29 00:00,CO_DCP
SJBC1,FREMONT PEAK,36.7604,-121.49,835,2010-12-07 00:00,CA_DCP
FREU1,FREMONT RIVER NEAR BICKNELL,38.3069,-111.5203,2111,2010-12-07 00:00,UT_DCP
ZITW3,Fremont - Zittau,44.222,-88.783,242.81534,2017-09-02 00:00,WI_DCP
ROSN7,French Broad River  AT French Broad River above Chestnut St in R,35.1422,-82.8244,668,2010-12-07 00:00,NC_DCP
NWPT1,French Broad River 1 AT Newport TN,35.9814,-83.1611,314,2010-12-07 00:00,TN_DCP
MARN7,French Broad River 1 SE Marshall,35.7861,-82.6608,554,2010-12-07 00:00,NC_DCP
FLCN7,French Broad River 2.9 W Fletcher,35.4286,-82.5531,632,2010-12-07 00:00,NC_DCP
AVLN7,French Broad River  AT Asheville,35.6092,-82.5786,599,2010-12-07 00:00,NC_DCP
