OBJECTID	ID	NAME	CWA	RFC	LON	LAT	MINLON	MAXLON	MINLAT	MAXLAT
3041	1402	S. LOUP RIVER NR PLEASANTON NE	LBF	MBRFC	-99.3696	41.0592	-99.55375	-99.16375	40.85042	41.27375
3042	1454	TURKEY CREEK NR DANNEBROG, NE	GID	MBRFC	-98.6774	41.2409	-98.86625	-98.53875	41.12125	41.36542
3043	2518	BEAR CR. NR STOCKTON  MO	SGF	MBRFC	-93.5765	37.6496	-93.77042	-93.38458	37.52542	37.76542
3044	2534	TEBO CR. NR RACKETT  MO	EAX	MBRFC	-93.5758	38.4536	-93.78292	-93.35125	38.27125	38.61125
3045	3059	Sage Crk near Gilford, MT	GTF	MBRFC	-110.651	48.7304	-111.15792	-110.08875	48.39625	49.03208
3046	3060	Mouth of Lonesome Coulee	GTF	MBRFC	-110.378	48.2553	-110.61625	-110.08042	48.05458	48.50292
3047	107	REPUBLICAN RIVER NR SCANDIA KS	TOP	MBRFC	-97.865	39.9275	-98.07458	-97.68042	39.75875	40.11958
3048	108	BUFFALO CR NR JAMESTON KS	GID	MBRFC	-98.0301	39.702	-98.27458	-97.83042	39.48792	39.89042
3049	2533	PMME DE TERRE RIVER NR POM-O-SA HEIGHTS  MO	SGF	MBRFC	-93.3401	38.0135	-93.49958	-93.15125	37.83792	38.19042
3050	2521	WEAUBLEAU CR. NR OSCEOLA  MO	SGF	MBRFC	-93.5329	37.9078	-93.67042	-93.37625	37.73792	38.08208
3051	2947	CRAZY WOMAN CR UPPER STATION NR ARVADA WY	RIW	MBRFC	-106.619	44.179	-107.09958	-106.14292	43.85042	44.59458
3052	3003	ST MARY RIVER NR BABB	None	MBRFC	-113.536	48.7006	-113.78292	-113.33458	48.55042	48.87792
3053	881	BIG SIOUX R AT LAKE KAMPESKA INLET/OUTLET	FSD	MBRFC	-97.0692	45.0015	-97.25375	-96.91375	44.89625	45.11542
3054	2972	LAMAR RIVER NR TOWER FALLS	None	MBRFC	-110.21	45.0233	-110.41625	-109.98458	44.77542	45.23625
3055	1401	S. LOUP RIVER NR CUMRO NE	LBF	MBRFC	-99.63	41.1957	-99.80792	-99.46792	40.97958	41.39875
3056	101	REPUBLICAN R. NR BLOOMINGTON, NE	GID	MBRFC	-99.134	40.043	-99.28708	-99.01375	39.90042	40.23208
3057	106	LOVEWELL RES. KS	GID	MBRFC	-98.1606	39.8952	-98.30792	-98.00125	39.78375	39.99875
3058	1404	MUD CR. NR SWEETWATER NE UPR	LBF	MBRFC	-99.5603	41.3589	-99.92458	-99.19292	41.13792	41.58208
3059	1405	CLEAR CR. NR SWEETWATER NE UPR	LBF	MBRFC	-99.4008	41.421	-99.71208	-99.16375	41.25875	41.56125
3060	1414	OAK CR. CANAL NR ASHTON NE	GID	MBRFC	-98.8903	41.3197	-99.02042	-98.76375	41.19625	41.46958
3061	1415	OAK CR. CANAL NR DANNEBROG NE	GID	MBRFC	-98.6912	41.1712	-98.84542	-98.52625	41.06708	41.30708
3062	109	REPUBLICAN RIVER AT CONCORDIA KS	TOP	MBRFC	-97.7743	39.6336	-97.95375	-97.61792	39.39208	39.90708
3063	110	REPUBLICAN RIVER NR CLIFTON KS	TOP	MBRFC	-97.4899	39.6473	-97.74125	-97.16375	39.38792	39.93625
3064	111	REPUBLICAN RIVER AT CLAY CENTER KS	TOP	MBRFC	-97.2357	39.4756	-97.53708	-97.02208	39.23792	39.81542
3065	112	MILFORD LAKE NR JUNCTION CITY KS	TOP	MBRFC	-96.9987	39.2487	-97.22042	-96.81375	39.00875	39.47375
3066	117	ELK CR. AT CLYDE KS	TOP	MBRFC	-97.4259	39.7051	-97.51625	-97.32625	39.57125	39.81542
3067	118	WHITE ROCK CRK NR BURR OAK KS	None	MBRFC	-98.4639	39.9087	-98.75792	-98.21792	39.79208	40.01125
3068	119	TURKEY CREEK AT NAPONEE, NE.	GID	MBRFC	-99.2648	40.2472	-99.50375	-99.08458	40.05458	40.44458
3069	120	CENTER CREEK AT FRANKLIN, NE	GID	MBRFC	-99.0999	40.2376	-99.31208	-98.93458	40.06708	40.38625
3070	1425	LOUP RIVER NR PALMER NE	GID	MBRFC	-98.3204	41.2671	-98.58708	-98.11792	41.10042	41.44042
3071	1426	LOUP RIVER NR FULLERTON NE	GID	MBRFC	-98.077	41.3271	-98.27458	-97.88875	41.21292	41.43208
3072	1403	S. LOUP RIVER NR RAVENNA NE	GID	MBRFC	-99.0804	40.9525	-99.28292	-98.88042	40.82125	41.11542
3073	1406	MUD CR. NR SWEETWATER NE	GID	MBRFC	-99.1436	41.148	-99.34542	-98.96375	40.97542	41.36958
3074	1407	S. LOUP RIVER NR ST. MICHAEL NE	GID	MBRFC	-98.9013	41.0527	-99.04958	-98.71375	40.95875	41.18625
3075	1409	MIDDLE LOUP RIVER NR SARGENT NE	LBF	MBRFC	-99.5213	41.6274	-99.74542	-99.32625	41.46708	41.78208
3076	1410	MIDDLE LOUP RIVER AT ARCADIA NE	LBF	MBRFC	-99.2791	41.5337	-99.52458	-99.08458	41.32958	41.70708
3077	1411	MIDDLE LOUP RIVER AT LOUP CITY NE	GID	MBRFC	-99.0707	41.3888	-99.20792	-98.94292	41.25042	41.57792
3078	1412	MIDDLE LOUP RIVER AT BOELUS NE	GID	MBRFC	-98.9283	41.1861	-99.16625	-98.69292	41.02542	41.35292
3079	1413	MIDDLE LOUP RIVER AT DANNEBROG NE	GID	MBRFC	-98.7672	41.0161	-98.97875	-98.50542	40.80875	41.24458
3080	1436	S. LOUP NR OCONTO NE	LPF	MBRFC	-100.01	41.3266	-100.40375	-99.67625	41.09625	41.53625
3081	1437	DISMAL R. NR MULLEN NE	None	MBRFC	-101.528	41.7835	-102.02042	-100.98042	41.62958	41.90708
3082	1416	MIDDLE LOUP RIVER AT ST. PAUL NE	GID	MBRFC	-98.4904	41.1363	-98.59958	-98.38458	41.01708	41.23208
3083	1418	N. LOUP RIVER AT TAYLOR NE	LBF	MBRFC	-99.4645	41.8131	-99.58292	-99.32208	41.69625	41.93625
3084	1419	N. LOUP RIVER AT BURWELL NE	LBF	MBRFC	-99.2357	41.781	-99.42042	-99.08042	41.63792	41.95708
3085	1420	N. LOUP RIVER AT ORD NE	GID	MBRFC	-99.0415	41.679	-99.28708	-98.83042	41.48792	41.89458
3086	1421	N. LOUP RIVER AT SCOTIA NE	GID	MBRFC	-98.8414	41.5554	-99.06625	-98.68042	41.41292	41.74042
3087	1422	N. LOUP RIVER NR COTESFIELD NE	GID	MBRFC	-98.7541	41.4603	-98.99958	-98.58875	41.30458	41.69042
3088	1423	N. LOUP RIVER NR ST. PAUL NE	GID	MBRFC	-98.5861	41.3486	-98.78292	-98.42625	41.18792	41.56958
3089	1424	SPRING CR. AT CUSHING NE	GID	MBRFC	-98.4731	41.4852	-98.65792	-98.31375	41.26292	41.67375
3090	1446	N. LOUP AT BREWSTER NE	LBF	MBRFC	-100.31	42.1678	-100.80792	-99.83875	41.85875	42.53625
3091	1447	N. LOUP NR ALMERIA NE	LBF	MBRFC	-99.7849	41.9767	-100.14958	-99.51375	41.72958	42.24875
3092	1427	CEDAR RIVER NR SPALDING NE	LBF	MBRFC	-98.5511	41.817	-98.72458	-98.39292	41.64625	41.94042
3093	1428	CEDAR RIVER AT CEDAR RAPIDS NE	GID	MBRFC	-98.3277	41.6596	-98.59125	-98.08458	41.51292	41.82792
3094	1429	CEDAR RIVER NR FULLERTON NE	GID	MBRFC	-98.181	41.4806	-98.41208	-97.96375	41.34208	41.62375
3095	1430	LOUP RIVER NR GENOA NE	OAX	MBRFC	-97.9936	41.5227	-98.32042	-97.69708	41.30875	41.81542
3096	1431	BEAVER CR. AT LORETTO NE	OAX	MBRFC	-98.266	41.8746	-98.48708	-98.00958	41.72958	42.04042
3097	1432	BEAVER CR. NR GENOA NE	OAX	MBRFC	-97.9286	41.6373	-98.20792	-97.71375	41.40042	41.87375
3098	1434	LOUP RIVER AT COLUMBUS NE	OAX	MBRFC	-97.6343	41.5043	-97.84958	-97.33042	41.36708	41.73625
3099	1435	S. LOUP RIVER AT ARNOLD NE	LBF	MBRFC	-100.507	41.503	-100.82875	-100.16375	41.32542	41.66125
3100	2663	ENEMY CREEK NR MITCHELL SD	FSD	MBRFC	-98.2239	43.6259	-98.47042	-97.95542	43.51292	43.72792
3101	2668	ELM RIVER NEAR FREDERICK, SD	ABR	MBRFC	-98.702	45.8828	-98.76625	-98.65125	45.81292	45.96542
3102	1438	DISMAL R. NR THEDFORD NE	LBF	MBRFC	-101.45	41.9013	-102.18708	-100.50125	41.72958	42.20292
3103	1439	MIDDLE LOUP NR MULLEN NE	LBF	MBRFC	-101.702	42.1606	-102.19958	-101.01375	41.96708	42.41542
3104	1440	MIDDLE LOUP AT THEDFORD NE	LBF	MBRFC	-101.188	42.021	-102.07458	-100.49292	41.89208	42.20292
3105	1441	MIDDLE LOUP AT DUNNING NE	LBF	MBRFC	-100.412	41.9758	-100.72875	-100.06792	41.78375	42.16125
3106	1442	DISMAL R. AT DUNNING NE	LBF	MBRFC	-100.638	41.7505	-101.27042	-100.07208	41.53375	41.98208
3107	1443	MIDDLE LOUP AT MILBURN NE	LBF	MBRFC	-99.9432	41.7691	-100.21208	-99.68042	41.62125	41.91542
3108	1444	MIDDLE LOUP NR GATES NE	LBF	MBRFC	-99.9558	41.6074	-100.43292	-99.54292	41.43375	41.78625
3109	1445	N. LOUP NR BROWNLEE NE	LBF	MBRFC	-101.103	42.3019	-101.92042	-100.50125	42.09208	42.52375
3110	2682	NON-CONTRIB ABV ELM LAKE	ABR	MBRFC	-99.2278	46.0719	-99.66625	-98.82625	45.89208	46.29042
3111	2683	NON-CONTRIB ABOVE 2612	ABR	MBRFC	-99.3778	45.462	-99.76208	-98.96375	44.97958	45.99875
3112	1448	CALAMUS R. NR BREWSTER NE	LBF	MBRFC	-100.072	42.3054	-100.30792	-99.85125	42.14625	42.44042
3113	1449	CALAMUS R. NR TAYLOR NE	LBF	MBRFC	-99.6459	42.1335	-99.97875	-99.33458	41.85042	42.38625
3114	1450	CALAMUS RES.	LBF	MBRFC	-99.3315	42.0166	-99.56625	-99.13458	41.79208	42.27375
3115	1451	NON-CONTRIB ABV 1427	LBF	MBRFC	-98.9226	41.9185	-99.34958	-98.51375	41.60875	42.20708
3116	1452	NON-CONTRIB ABV 1431	LBF	MBRFC	-98.5727	41.9458	-98.77042	-98.42208	41.84625	42.02792
3117	1453	CALAMUS RES.	LBF	MBRFC	-99.2478	41.8608	-99.32458	-99.18458	41.80458	41.92792
3118	2661	ARROWWOOD LAKE ND	BIS	MBRFC	-98.836	47.3007	-98.87875	-98.78875	47.23792	47.38208
3119	2662	ROCK CREEK NR FULTON SD	FSD	MBRFC	-97.6722	44.0424	-97.93292	-97.50125	43.71292	44.43208
3120	3010	MIDDLE CRK RES NR GOVENLOCK, SK	GTF	MBRFC	-110.116	49.4949	-110.28708	-109.95125	49.35458	49.61958
3121	3011	MIDDLE CR ABV LODGE CRK NR GOVENLOCK, SK	GTF	MBRFC	-109.856	49.2854	-109.99958	-109.68458	49.07958	49.45292
3122	2669	OUTLET OF MUD LAKE SD	ABR	MBRFC	-98.2709	45.9235	-98.45792	-98.08042	45.72958	46.10708
3123	2670	OUTLET OF MUD LAKE SD	ABR	MBRFC	-98.2073	45.8474	-98.27875	-98.10958	45.74625	45.98625
3124	2671	OUTLET AT SAND LAKE SD	ABR	MBRFC	-98.288	45.7478	-98.37458	-98.18875	45.65042	45.86542
3125	2672	OUTLET AT SAND LAKE SD	ABR	MBRFC	-98.2683	45.741	-98.33292	-98.21375	45.65042	45.81125
3126	2673	PUTNEY SLOUGH SD	ABR	MBRFC	-97.9468	45.7478	-98.25792	-97.53042	45.50042	46.04042
3127	2677	LAKE BYRON SD	FSD	MBRFC	-97.9733	44.7471	-98.22458	-97.71792	44.51292	44.96542
3128	2679	LAKE MITCHELL SD	FSD	MBRFC	-98.1695	43.738	-98.32875	-97.99708	43.65042	43.81958
3129	2681	E F VERMILLION NR RAMONA SD	ABR	MBRFC	-97.3611	44.3467	-97.69125	-97.01792	44.05875	44.67375
3130	3018	BATTLE CRK AT INTL BOUNDARY	GTF	MBRFC	-109.423	49.316	-109.86625	-108.88042	48.97125	49.66958
3131	3061	CYPRESS LAKE	GTF	MBRFC	-109.484	49.4914	-109.59125	-109.37208	49.41708	49.56958
3132	2684	NON-CONTRIB ABV 2618	ABR	MBRFC	-97.4986	44.9035	-97.80792	-97.20542	44.54625	45.25292
3133	2685	NON-CONTRIB ABV 2673	ABR	MBRFC	-97.5051	45.3913	-97.94542	-97.02625	44.89625	45.83625
3134	2686	NON-CONTRIBUTING AREA ABV 2603	BIS	MBRFC	-99.4918	47.2073	-100.14542	-98.95125	46.82958	47.54875
3135	2687	NON-CONTRIBUTING AREA ABV 2627	BIS	MBRFC	-99.0816	46.4856	-99.32042	-98.83875	46.08375	46.93208
3136	2688	JAMES RIVER AT YANKTON SD	FSD	MBRFC	-97.583	43.1288	-97.94958	-97.29708	42.97542	43.29875
3137	2801	LITTLE PRICKLY PEAR CR. AT WOLF CR MT	None	MBRFC	-112.268	46.8848	-112.55375	-112.00125	46.69625	47.11958
3138	2802	DEARBORN RIVER NR CLEMONS MT	None	MBRFC	-112.592	47.2597	-112.85792	-112.39708	47.14208	47.38208
3139	2803	DEARBORN RIVER NR CRAIG MT	None	MBRFC	-112.299	47.199	-112.49542	-112.06375	46.99625	47.36125
3140	3009	Lodge Creek near the Alberta Boundary	GTF	MBRFC	-110.231	49.4017	-110.49125	-109.92208	49.17125	49.70708
3141	3052	EASTEND RESERVOIR	GTF	MBRFC	-109.176	49.5788	-109.60792	-108.81792	49.39208	49.75292
3142	3054	NEWTON LAKE	GTF	MBRFC	-108.344	49.4138	-108.97042	-107.75958	49.17958	49.62375
3143	3017	Battle Creek below Wilson's Weir	GTF	MBRFC	-109.903	49.5431	-110.27458	-109.61792	49.36708	49.69875
3144	3202	S. PLATTE RIVER ABV. CHEESEMAN RES	None	MBRFC	-105.467	39.1309	-105.62875	-105.25125	39.02125	39.26125
3145	3203	CHEESEMEN RES CO	DEN	MBRFC	-105.337	39.1698	-105.52042	-105.18458	39.02542	39.28208
3146	3204	LOST CR ABV CHEESEMAN RES	DEN	MBRFC	-105.528	39.2904	-105.63292	-105.40958	39.20875	39.38208
3147	3262	CHEESEMEN RES CO	DEN	MBRFC	-105.284	39.1946	-105.32458	-105.25125	39.14625	39.24042
3148	3205	WIGWAM CR. NR DECKER CO	None	MBRFC	-105.329	39.2492	-105.44958	-105.21375	39.15458	39.32792
3149	3149	N. PLATTE R. NR GLENROCK WY	CYS	MBRFC	-106.106	42.8527	-106.44542	-105.75125	42.42542	43.18208
3150	3186	NO PLATTE R AT DOUGLAS, WY	CYS	MBRFC	-105.676	42.7841	-106.01625	-105.21792	42.39625	43.09875
3151	3148	N. PLATTE R. NR ORIN WY	CYS	MBRFC	-105.47	42.5539	-105.82042	-105.14708	42.28375	42.79875
3152	3184	SWEETWATER R NR JAMMERMAN ROCK	RIW	MBRFC	-107.826	42.5532	-108.25375	-107.33042	42.22542	42.83208
3153	3153	SWEETWATER NR ALCOVA WY	RIW	MBRFC	-107.43	42.4031	-107.78708	-107.09708	42.19625	42.59875
3154	3185	LWR SWEETWATER R AT PATHFINDER	RIW	MBRFC	-107.123	42.5849	-107.43708	-106.76792	42.22958	42.84458
3155	3154	SEMINOE DAM WY	CYS	MBRFC	-106.795	41.9913	-107.16208	-106.42625	41.77125	42.20292
3156	3152	PATHFINDER DAM WY	RIW	MBRFC	-106.839	42.3	-107.20792	-106.44292	42.10042	42.58625
3157	3130	PIONEER CANAL NR WOODS WY	None	MBRFC	-106.025	40.9482	-106.21208	-105.80125	40.67542	41.22375
3158	3189	SYBILLE CRK NR WHEATLAND, WY	CYS	MBRFC	-105.358	41.7817	-105.63708	-105.07625	41.57958	41.95292
3159	3109	MEDICINE BOW R. AT MEDICINE BOW WY	None	MBRFC	-105.942	41.8161	-106.25375	-105.60542	41.48792	42.04875
3160	3146	ENCAMPMENT R. AT MOUTH	CYS	MBRFC	-106.75	41.225	-106.89542	-106.65125	41.11292	41.32792
3161	3179	NO PLATTE R NR OXBOW BEND	CYS	MBRFC	-107.055	41.5088	-107.47042	-106.56375	41.17542	41.73625
3162	3155	N. PLATTE NR SINCLAIR WY	CYS	MBRFC	-106.885	41.7112	-107.47875	-106.38458	41.41292	41.95708
3163	3182	LITTLE MEDICINE BOW R NR OIL SPRINGS, WY	CYS	MBRFC	-106.012	42.2514	-106.43292	-105.71792	41.93792	42.50292
3164	3110	LITTLE MEDICINE BOW R AT BOLES SPRG WY	CYS	MBRFC	-106.302	42.1581	-106.60375	-106.08458	41.90458	42.31958
3165	3247	Halligan Reservoir	DEN	MBRFC	-105.512	40.9553	-105.81625	-105.25542	40.75042	41.22792
3166	3101	N. PLATTE RIVER NR N.GATE CO	None	MBRFC	-106.196	40.6656	-106.48292	-105.90125	40.30458	40.98625
3167	3175	NO PLATTE R. NR DELANEY LAKES	None	MBRFC	-106.493	40.6098	-106.72875	-106.21375	40.30875	40.97792
3168	3176	MICHIGAN RIVER NR WALDEN, CO	None	MBRFC	-106.05	40.5606	-106.29958	-105.83042	40.37958	40.77375
3169	3183	SWEETWATER R NR SWEETWATER STATION	RIW	MBRFC	-108.593	42.4173	-109.22042	-107.95125	42.20458	42.68625
3170	3103	N. PLATTE NR SARATOGA WY	None	MBRFC	-106.82	41.3391	-107.11625	-106.48458	41.12542	41.52792
3171	3177	NO PLATTE R NR CANYON, WYO	CYS	MBRFC	-106.538	41.1703	-106.76208	-106.26375	40.84208	41.46125
3172	3178	NO PLATTE R NR OVERLOOK HILL	CYS	MBRFC	-106.316	41.1064	-106.52875	-106.11792	40.88792	41.29875
3173	3181	ROCK CRK NR ELK MOUNTAIN, WY	CYS	MBRFC	-106.237	41.475	-106.32875	-106.13875	41.36708	41.61958
3174	3187	LARAMIE R NR GLENDEVEY, CO	DEN	MBRFC	-105.876	40.7167	-105.99542	-105.73875	40.57125	40.86125
3175	3104	BATES CR. AT ALCOVA WY	None	MBRFC	-106.358	42.525	-106.62875	-106.05958	42.25042	42.76542
3176	905	GRAND R NR STANBERRY MO	None	MBRFC	-94.5368	40.4154	-94.67042	-94.37208	40.20458	40.65292
3177	906	GRAND RIVER NR. EVONA, MO.	EAX	MBRFC	-94.5184	40.1983	-94.72458	-94.20958	40.05875	40.37375
3178	910	GRINDSTONE CR. NR PATTONSBURG  MO	EAX	MBRFC	-94.3167	39.9109	-94.54542	-94.08875	39.68375	40.12375
3179	909	GRAND RIVER AT PATTONSBURG  MO	EAX	MBRFC	-94.2489	40.1486	-94.48292	-94.08458	39.95875	40.37375
3180	2971	TONGUE RIVER NEAR DAYTON WY	BIL	MBRFC	-107.515	44.7449	-107.79958	-107.28042	44.57958	44.88625
3181	2981	PRAIRIE DOG CR NR ACME WY	BIL	MBRFC	-106.766	44.7492	-106.96208	-106.50958	44.53375	45.00708
3182	2980	TONGUE RIVER AT MONARCH WY	BIL	MBRFC	-107.247	44.8619	-107.52875	-106.98458	44.63375	45.03625
3183	2983	HANGING WOMAN CR NR BIRNEY MT	BIL	MBRFC	-106.418	45.0757	-106.65792	-106.16375	44.81708	45.35708
3184	2957	TONGUE RIVER RES. MT	BIL	MBRFC	-106.737	45.0088	-107.07875	-106.43042	44.73375	45.25292
3185	2984	TONGUE R ABV T Y DIV DAM MT	BIL	MBRFC	-105.96	45.9779	-106.32458	-105.63458	45.71292	46.24042
3186	2931	TONGUE RIVER AT MILES CITY MT	BIL	MBRFC	-105.709	46.2861	-105.89958	-105.47208	46.06708	46.41958
3187	2962	TONGUE R BELOW ASHLAND MT	BIL	MBRFC	-106.305	45.6101	-106.66208	-105.94292	45.28792	45.91542
3188	2958	TONGUE R AT BIRNEY MT	BIL	MBRFC	-106.683	45.2977	-106.94958	-106.40542	45.07125	45.49875
3189	2930	TONGUE RIVER AT STATE LINE NR DECKER MT	BIL	MBRFC	-107.012	45.0188	-107.21625	-106.78458	44.83792	45.19042
3190	2954	PUMPKIN CR. ABV MILES CITY MT	BIL	MBRFC	-105.693	45.8401	-105.99958	-105.39292	45.34208	46.30292
3191	2414	MARIAS DES CYGNES RIVER NR TRADING POST KS	EAX	MBRFC	-94.7211	38.3929	-94.87875	-94.59292	38.22958	38.57792
3192	2417	BIG SUGAR CR. NR FARLINVILLE KS	EAX	MBRFC	-95.0332	38.2192	-95.21208	-94.83042	38.06292	38.36542
3193	2505	BATES COUNTY DRAINAGE DITCH NR RICH HILL  MO	EAX	MBRFC	-94.5415	38.1783	-94.83708	-94.28458	38.05458	38.37375
3194	2415	MARIAS DES CYGNES RIVER NR TRADING POST	EAX	MBRFC	-94.8127	38.1988	-95.03708	-94.57625	38.05875	38.33625
3195	3159	HWY 151 ON HORSE CK 1 MI W. OF LAGRANGE	cys	MBRFC	-104.7	41.4521	-105.49958	-104.03458	41.27125	41.66542
3196	3160	HORSE CR. NR LYMAN NE	CYS	MBRFC	-104.444	41.7059	-105.19125	-103.80958	41.42958	42.02375
3197	3114	HWY 27 ON BLUE CK ABOUT 5 MI SE OF MUMPER	LBF	MBRFC	-102.535	41.8857	-103.14542	-102.06792	41.57542	42.31542
3198	3111	NON CONTR. ABV 3161	LBF	MBRFC	-102.253	41.6261	-102.48292	-102.07208	41.37958	41.85292
3199	3158	COUNTY RD ON PUMPKIN CK 1 MI N. OF REDINGTON	CYS	MBRFC	-103.749	41.6026	-104.14958	-103.24292	41.45042	41.79042
3200	3141	PUMPKIN CR. NR BRIDGEPORT NE	CYS	MBRFC	-103.442	41.4731	-104.11625	-102.98875	41.32542	41.65292
3201	3142	N. PLATTE RIVER AT LISCO NE	CYS	MBRFC	-102.861	41.566	-103.16208	-102.57625	41.36292	41.79042
3202	3161	N. PLATTE RIVER AT LEWELLEN NE	LBF	MBRFC	-102.625	41.3925	-103.42875	-102.05958	41.16708	41.67792
3203	3143	LAKE MCCONAUGHY NR KEYSTONE NE	LBF	MBRFC	-101.985	41.4499	-102.53708	-101.60542	41.14208	41.86958
3204	3144	N. PLATTE RIVER NR SUTHERLAND 3S NE	LBF	MBRFC	-101.495	41.3082	-101.87042	-101.08875	41.11708	41.53208
3205	3145	N. PLATTE RIVER AT N. PLATTE NE	LBF	MBRFC	-101.028	41.2935	-101.39542	-100.73042	41.11708	41.51125
3206	731	PLATTE RIVER AT MAXWELL	LBF	MBRFC	-100.78	41.282	-101.17042	-100.50125	40.89208	41.72375
3207	759	PLATTE RIVER AT BRADY NE	LBF	MBRFC	-100.478	41.118	-100.66625	-100.29292	40.83792	41.41542
3208	760	PLATTE RIVER AT GOTHENBURG NE	LBF	MBRFC	-100.327	41.117	-100.56208	-100.13875	40.78792	41.44042
3209	761	PLATTE RIVER NR COZAD NE	GID	MBRFC	-100.108	40.9981	-100.27458	-99.95958	40.70042	41.29458
3210	762	PLATTE RIVER NR LEXINGTON, NE	GID	MBRFC	-99.9109	40.861	-100.04125	-99.71375	40.64625	41.16958
3211	763	PLATTE RIVER NR OVERTON, NE	GID	MBRFC	-99.9235	40.683	-100.38292	-99.51792	40.52542	40.88208
3212	755	PLATTE RIVER NR KEARNEY NE	GID	MBRFC	-99.3742	40.5828	-99.67458	-99.06375	40.38375	40.81958
3213	713	PLATTE RIVER NR GRAND ISLAND NE	GID	MBRFC	-98.8083	40.6836	-99.34542	-98.22208	40.44625	40.89875
3214	714	PLATTE RIVER NR DUNCAN NE	GID	MBRFC	-97.9715	41.1035	-98.42875	-97.47208	40.81292	41.42792
3215	722	PLATTE RIVER AT N. BEND NE	OAX	MBRFC	-97.246	41.4031	-97.78292	-96.74292	41.11708	41.71958
3216	732	PLATTE RIVER NR LESHARA, NE	OAX	MBRFC	-96.7048	41.4617	-97.05792	-96.37208	41.29625	41.57375
3217	770	PLATTE RIVER NR ASHLAND NE	OAX	MBRFC	-96.3624	41.2411	-96.57458	-96.22625	41.02958	41.41125
3218	723	PLATTE RIVER AT LOUISVILLE NE	OAX	MBRFC	-96.2477	41.006	-96.37458	-96.10542	40.89208	41.17792
3219	1807	ZONE 1807 OF NEBN1	OAX	MBRFC	-96.0614	41.0245	-96.28708	-95.87625	40.87958	41.15708
3220	1806	ZONE 1806 OF NEBN1	OAX	MBRFC	-95.6788	41.3301	-95.99542	-95.34708	40.91292	41.86542
3221	1852	MISSOURI RIVER AT NEBRASKA CITY NE	OAX	MBRFC	-95.8119	40.8511	-95.97875	-95.63458	40.65458	41.05292
3222	1808	MISSOURI RIVER AT BROWNVILLE NE	OAX	MBRFC	-95.7034	40.5891	-95.96625	-95.39708	40.37125	40.84042
3223	1809	MISSOURI RIVER AT RULO NE	OAX	MBRFC	-95.5653	40.3153	-95.88292	-95.34292	40.02542	40.69042
3224	1810	BIG NEMAHA RIVER NR RULO NE	OAX	MBRFC	-95.6719	40.0886	-96.12042	-95.32625	39.75875	40.45292
3225	1811	ZONE 1811 OF SJSM7	EAX	MBRFC	-95.268	40.1626	-95.44125	-95.10958	39.79625	40.51542
3226	1854	MISSOURI RIVER AT ST. JOSEPH  MO	EAX	MBRFC	-95.0062	39.882	-95.30792	-94.78042	39.72125	40.04458
3227	1814	MISSOURI RIVER AT ATCHISON KS	EAX	MBRFC	-95.0684	39.6702	-95.36625	-94.75958	39.51708	39.84042
3228	1815	MISSOURI RIVER AT LEAVENWORTH	EAX	MBRFC	-94.9542	39.4711	-95.23292	-94.72208	39.26292	39.66958
3229	1819	SNI-A-BAR CR. AT WELLINGTON  MO	EAX	MBRFC	-94.1162	38.9967	-94.32042	-93.92625	38.84625	39.15292
3230	1725	FISHING RIVER ABOVE MOSBY, MO	EAX	MBRFC	-94.4308	39.333	-94.52875	-94.31375	39.25042	39.40708
3231	1721	FISHING RIVER NR MOSBY  MO	EAX	MBRFC	-94.3382	39.4446	-94.44958	-94.21375	39.29625	39.56542
3232	1820	MISSOURI RIVER AT LEXINGTON  MO	EAX	MBRFC	-94.1259	39.2221	-94.43292	-93.84708	38.99625	39.46542
3233	1822	MISSOURI RIVER AT WAVERLY  MO	EAX	MBRFC	-93.7808	39.1729	-94.08292	-93.49292	38.98375	39.30708
3234	1823	MISSOURI RIVER AT MIAMI  MO	EAX	MBRFC	-93.4844	39.2981	-93.87042	-93.18875	39.17542	39.47792
3235	1830	MISSOURI RIVER AT GLASGOW  MO	EAX	MBRFC	-93.0331	39.3591	-93.28292	-92.76792	39.19208	39.56125
3236	1833	MISSOURI RIVER AT BOONVILLE  MO	EAX	MBRFC	-92.8977	39.081	-93.07042	-92.72208	38.83792	39.27375
3237	1835	MISSOURI RIVER NR MCBAINE  MO	STL	MBRFC	-92.6048	38.965	-92.79125	-92.44292	38.75458	39.16958
3238	1844	MISSOURI RIVER AT GASCONADE  MO	STL	MBRFC	-91.6436	38.5362	-91.90792	-91.41792	38.26708	38.82792
3239	1846	MISSOURI RIVER AT WASHINGTON  MO	STL	MBRFC	-91.2492	38.6338	-91.58708	-90.91375	38.36708	38.91125
3240	1847	MISSOURI RIVER AT ST. CHARLES  MO	STL	MBRFC	-90.7311	38.6268	-91.06625	-90.36792	38.44625	38.81125
3241	1839	MISSOURI RIVER AT JEFFERSON CITY  MO	STL	MBRFC	-92.3365	38.762	-92.61208	-92.09708	38.54208	38.96125
3242	1714	MOREAU RIVER NR JEFFERSON CITY  MO	STL	MBRFC	-92.4466	38.4463	-92.72042	-92.15542	38.30458	38.58208
3243	1715	MARIAS RIVER AT WESTPHALIA  MO	SGF	MBRFC	-92.0395	38.2302	-92.18708	-91.88875	37.96708	38.46958
3244	1841	OSAGE RIVER NR ST. THOMAS  MO	SGF	MBRFC	-92.4323	38.2638	-92.72458	-92.03875	38.09208	38.39458
