USGS_ID	USGS_name	Site_type	Longitude	Latitude	Alt_Lon	Alt_Lat	Elevation	Minlon	Maxlon	Minlat	Maxlat	RFC_ID	NWS_ID	NWS_alt_ID	HSA_ID	CWA_ID	GOES_ID	HUC8	State_Code	NWM Reach ID	Active	PEDTS obs	PEDTS_pred	Hgraph_type
5540228	EAST BRANCH DUPAGE RIVER AT SHORT ST AT LISLE IL	unknown	-88.07897	41.79281	-	-	648.19000	-	-	-	-	NCRFC	EBDI2	-	LOT	-	169471C4	-	IL	14786951	TRUE	HGIRG		unknown
-	-	unknown	-107.20700	33.55760	-	-	-	-107.64057	-106.70337	33.0005	34.08056	WGRFC	EBDN5	-	-	EPZ	-	-	-	-	-	-	-	unknown
1589100	EAST BRANCH HERBERT RUN AT ARBUTUS MD	unknown	-76.69206	39.24028	-	-	-	-	-	-	-	MARFC	EBHM2	-	LWX	-	17A8778A	-	MD	11689740	TRUE	HGIRG		unknown
4293500	MISSISQUOI RIVER NEAR EAST BERKSHIRE VT	unknown	-72.69694	44.96000	-	-	405.40000	-	-	-	-	NERFC	EBKV1	-	BTV	-	DD6DA61C	-	VT	4590283	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-72.47000	45.08420	-	-	-	-72.78292	-72.22208	44.85815	45.41125	NERFC	EBKV1LCH	-	-	BTV	-	-	-	-	-	-	-	unknown
1593450	L PAX RIV TRIB ABOVE LAKE ELKHORN NR GUILFORD MD	unknown	-76.83072	39.18789	-	-	-	-	-	-	-	-	EBLM2	-	LWX	-	17097326	-	-	-	-	-	-	unknown
8359500	RIO GRANDE AT NARROWS IN ELEPHANT BUTTE RES. NM	unknown	-107.16250	33.38611	-	-	4363.63000	-	-	-	-	WGRFC	EBNN5	-	EPZ	-	DE60446E	-	NM	17727284	TRUE	HGIRG		unknown
1434017	EAST BRANCH NEVERSINK RIVER NEAR CLARYVILLE NY	unknown	-74.54028	41.92528	-	-	-	-	-	-	-	-	EBNN6	-	ALY	-	177A21F8	-	-	-	-	-	-	unknown
208726005	-	unknown	-74.54028	41.92528	-	-	-	-	-	-	-	SERFC	EBNN7	-	-	-	-	-	NC	8783277	TRUE	HGIRR	HGIFF	unknown
5452000	SALT CREEK NEAR ELBERON IA	unknown	-92.31324	41.96416	-92.38340	42.08300	781.58000	-92.64542	-92.15958	41.94208	42.20708	NCRFC	EBRI4	-	DMX	DMX	CE634A36	-	IA	17543537	TRUE	HGIRV	HGIFE	unknown
302614091083001	EB- 917	Well	-91.14167	30.43722	-	-	-	-	-	-	-	-	EBRL1	-	LIX	-	1637BB50	-	-	-	-	-	-	unknown
6197800	EAST BOULDER RIVER BL DRY FORK CR NR MCLEOD MT	unknown	-110.08772	45.51233	-	-	-	-	-	-	-	MBRFC	EBRM8	-	BYZ	-	DDD38550	-	MT	4365188	TRUE	HGIRG		unknown
1393895	EAST BR RAHWAY RIV AT MILLBURN AVE AT MILLBURN NJ	unknown	-74.28500	40.72278	-	-	-	-	-	-	-	-	EBRN4	-	OKX	-	DD05A088	-	-	-	-	-	-	unknown
3027000	EAST BRANCH CLARION RIVER LAKE NEAR GLEN HAZEL PA	unknown	-78.59444	41.55972	-	-	-	-	-	-	-	-	EBRP1	-	CTP	-	CE6EB706	-	-	-	-	-	-	unknown
2174000	EDISTO RIVER NEAR BRANCHVILLE SC	unknown	-80.80139	33.17639	-	-	80.02000	-	-	-	-	SERFC	EBRS1	-	CAE	-	DF128E58	-	SC	9614637	TRUE	HGIRG		unknown
4283500	EAST BARRE DETENTION RESERVOIR AT EAST BARRE VT	unknown	-72.44500	44.15500	-	-	-	-	-	-	-	-	EBRV1	-	BTV	-	DD39F718	-	-	-	-	-	-	unknown
204288721	-	unknown	-72.44500	44.15500	-	-	0.00000	-	-	-	-	MARFC	EBRV2	-	-	-	-	-	VA	10053600	TRUE	HMIRZ	HMIFE	unknown
6439500	CHEYENNE RIVER NEAR EAGLE BUTTE SD	unknown	-101.21694	44.69639	-101.48900	44.55150	1601.57000	-101.83292	-101.19708	44.22542	44.99875	MBRFC	EBSS2	2055	UNR	UNR	DDAEB600	-	SD	19246633	TRUE	HGIRG	HGIFF	unknown
2198690	EBENEZER CREEK AT SPRINGFIELD GA	unknown	-81.29708	32.36578	-	-	12.80000	-	-	-	-	SERFC	EBZG1	-	CHS	-	DD4A1648	-	GA	20106819	TRUE	HGIRG		unknown
4215500	CAZENOVIA CREEK AT EBENEZER NY	unknown	-78.77503	42.82953	-	-	604.86000	-	-	-	-	NERFC	EBZN6	-	BUF	-	1712B20E	-	NY	15576309	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-78.62240	42.68060	-	-	-	-78.79584	-78.4529	42.5253	42.8559	NERFC	EBZN6GRL	-	-	BUF	-	-	-	-	-	-	-	unknown
410433081312500	LOCK 1 OUTLET O&E CANAL OH	Stream: Canal	-81.52361	41.07583	-	-	954.00000	-	-	-	-	OHRFC	ECAO1	-	CLE	-	DD30E232	05040001	OH	15588512	TRUE	HGIRG		unknown
10133800	EAST CANYON CREEK NEAR JEREMY RANCH UT	Stream	-111.56333	40.75972	-	-	6237.48000	-	-	-	-	CBRFC	ECAU1	-	SLC	-	17D95630	16020102	UT	10276836	TRUE	HGIRG	HGIFE	snow-dom
-	-	unknown	-111.55200	40.72820	-	-	-	-111.60861	-111.56833	40.71139	40.75167	CBRFC	ECAU1LLF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.56600	40.72500	-	-	-	-111.61194	-111.57167	40.69	40.73028	CBRFC	ECAU1LMF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.59000	40.69380	-	-	-	-111.59611	-111.55167	40.66417	40.70583	CBRFC	ECAU1LUF	-	-	-	-	-	-	-	-	-	-	unknown
11475560	ELDER C NR BRANSCOMB CA	Stream	-123.64278	39.72972	-	-	1391.08000	-	-	-	-	CNRFC	ECBC1	-	EKA	-	DD63E17E	18010106	CA	8287590	TRUE	HGIRG		unknown
9110990	ELK CREEK AT COAL CREEK ABV CRESTED BUTTE CO	unknown	-107.05977	38.85665	-	-	-	-	-	-	-	-	ECBC2	-	GJT	-	DE39D312	-	-	-	-	-	-	unknown
-	-	unknown	-111.39900	40.94220	-	-	-	-111.4875	-111.44722	40.86139	40.90194	CBRFC	ECBU1LLF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.36000	40.95110	-	-	-	-111.50361	-111.41972	40.83806	40.93306	CBRFC	ECBU1LUF	-	-	-	-	-	-	-	-	-	-	unknown
2233500	ECONLOCKHATCHEE RIVER NEAR CHULUOTA FL	unknown	-81.11417	28.67778	-	-	-	-	-	-	-	-	ECCF1	-	MLB	-	DDC33140	-	-	-	-	-	-	unknown
3353460	EAGLE CREEK AT CLERMONT IN	unknown	-86.30528	39.81444	-	-	731.12000	-	-	-	-	OHRFC	ECCI3	-	IND	-	DD0A9380	-	IN	18476791	TRUE	HGIRG	HGIFF	unknown
485831110252101	MET STATION AT MILK R EASTERN CROSSING INTL BNDRY	Atmosphere	-110.42258	48.97521	-	-	-	-	-	-	-	-	ECCM8	-	TFX	-	DE0AE7F6	-	-	-	-	-	-	unknown
10134500	EAST CANYON CREEK NEAR MORGAN UT	Stream	-111.60639	40.92250	-	-	5460.00000	-	-	-	-	CBRFC	ECCU1	-	SLC	-	DDFA04F6	16020102	UT	10277268	TRUE	HGIRG	HGIFE	snow-dom
14322000	-	Stream	-123.21300	43.59850	-	-	305.95500	-123.36415	-123.0839	43.46965	43.71293	NWRFC	ECDO3	-	-	-	-	-	OR	24527150	TRUE	HGIRZ	HGIFZ	unknown
15515080	-	Stream	-123.21300	43.59850	-	-	-	-	-	-	-	APRFC	ECHA2	-	-	-	-	-	AK	75000500007987	FALSE	HGIRG	HGICF	unknown
6413620	SOUTH CANYON NEAR RAPID CITYSD	unknown	-103.32694	44.09278	-	-	3704.29000	-	-	-	-	MBRFC	ECHS2	-	UNR	-	DF06C124	-	SD	17533071	FALSE	HGIRG	HGIFF	unknown
8187500	ESCONDIDO CK AT KENEDY TX	unknown	-97.85889	28.81972	-	-	-	-	-	-	-	-	ECKT2	-	EWX	-	DF05C62A	-	-	-	-	-	-	unknown
6602190	ELLIOTT CREEK AT LAWTON IA	unknown	-96.18944	42.47500	-	-	-	-	-	-	-	MBRFC	ECLI4	-	FSD	-	176D6758	-	IA	17234658	TRUE	HGIRG		unknown
-	-	unknown	-96.14100	37.40590	-	-	-	-96.56208	-95.74708	37.15875	37.64875	ABRFC	ECLK1	-	-	ICT	-	-	-	-	-	-	-	unknown
410121081330300	LONG LAKE FEEDER O&E CANAL OH	Stream: Canal	-81.55083	41.02250	-	-	954.00000	-	-	-	-	OHRFC	ECLO1	-	CLE	-	173E1284	05040001	OH	19386588	TRUE	HGIRG		unknown
5366800	-	unknown	-91.39670	44.79920	-	-	0.00000	-91.57042	-91.21375	44.58375	44.99458	NCRFC	ECLW3	-	-	MPX	-	-	WI	13107207	TRUE	HGIRP	HGIFF	unknown
9447000	EAGLE CREEK ABOVE PUMPING PLANT NEAR MORENCI AZ.	unknown	-109.44167	33.06444	-	-	3673.50000	-	-	-	-	CBRFC	ECMA3	-	TWC	-	178733FC	-	AZ	21324425	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-109.49500	33.26270	-	-	-	-109.52167	-109.48139	33.0225	33.06278	CBRFC	ECMA3HLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.58900	33.36030	-	-	-	-109.50972	-109.46778	33.04111	33.08167	CBRFC	ECMA3HMH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.52500	33.42360	-	-	-	-109.50833	-109.465	33.01306	33.05389	CBRFC	ECMA3HUH	-	-	-	-	-	-	-	-	-	-	unknown
3041000	LITTLE CONEMAUGH RIVER AT EAST CONEMAUGH PA	unknown	-78.88278	40.34583	-78.71280	40.37520	-	-78.92041	-78.53573	40.21604	40.53464	OHRFC	ECMP1	-	CTP	CTP	CE170778	-	-	-	-	-	-	unknown
2233484	ECONLOCKHATCHEE RIVER NEAR OVIEDO FL	unknown	-81.17000	28.65528	-81.18000	28.50450	-	-81.37042	-81.03458	28.33029	28.68208	SERFC	ECNF1	-	MLB	MLB	170B65A4	-	-	-	-	-	-	unknown
8387550	NORTH FORK EAGLE CREEK NEAR ALTO NM	unknown	-105.74076	33.40955	-	-	-	-	-	-	-	-	ECNN5	-	ABQ	-	DD9D9192	-	-	-	-	-	-	unknown
2326000	ECONFINA RIVER NEAR PERRY FLA.	unknown	-83.82389	30.17056	-	-	14.35000	-	-	-	-	SERFC	ECOF1	-	TAE	-	17AB451E	-	FL	1978638	TRUE	HGIRG	HGIFF	unknown
10133650	E CANYON CR BL I-80 REST STOP NR PARK CITY UT	Stream	-111.51889	40.72389	-	-	6363.22000	-	-	-	-	CBRFC	ECPU1	-	SLC	-	DDD46496	16020102	UT	10276856	TRUE	HGIRG	HGIFE	snow-dom
-	-	unknown	-111.51200	40.72640	-	-	-	-111.50944	-111.4675	40.75167	40.79333	CBRFC	ECPU1LLF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.53400	40.73370	-	-	-	-111.57389	-111.53361	40.63806	40.67833	CBRFC	ECPU1LMF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.57000	40.65520	-	-	-	-111.62444	-111.51778	40.60056	40.705	CBRFC	ECPU1LUF	-	-	-	-	-	-	-	-	-	-	unknown
9151500	ESCALANTE CREEK NEAR DELTA CO.	unknown	-108.25983	38.75694	-	-	-	-	-	-	-	-	ECRC2	-	GJT	-	DD3F32C8	-	-	-	-	-	-	unknown
3353450	EAGLE CREEK RESERVOIR NEAR INDIANAPOLIS IN	unknown	-86.30361	39.82222	-86.33720	39.92120	-	-86.49125	-86.21338	39.79208	40.04458	OHRFC	ECRI3	-	IND	IND	DE2FA2D2	-	-	-	-	-	-	unknown
1348000	EAST CANADA CREEK AT EAST CREEK NY	unknown	-74.74083	43.01667	-	-	-	-	-	-	-	-	ECRN6	-	ALY	-	16F8F47E	-	-	-	-	-	-	unknown
-	-	unknown	-74.68730	43.19280	-	-	-	-74.92247	-74.40559	42.99604	43.40178	NERFC	ECRN6HUD	-	-	ALY	-	-	-	-	-	-	-	unknown
208675010	ELLERBE CREEK AT CLUB BOULEVARD AT DURHAM NC	unknown	-78.89478	36.01939	-	-	-	-	-	-	-	SERFC	ECRN7	-	RAH	-	16842626	-	NC	8778141	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-111.58000	40.85980	-	-	-	-111.64139	-111.60111	40.72833	40.76861	CBRFC	ECRU1LLF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.56500	40.82540	-	-	-	-111.64139	-111.56778	40.67361	40.77278	CBRFC	ECRU1LUF	-	-	-	-	-	-	-	-	-	-	unknown
6625000	ENCAMPMENT RIVER AT MOUTH NEAR ENCAMPMENT WY	unknown	-106.71472	41.30333	-106.75000	41.22500	6970.00000	-106.89542	-106.65125	41.11292	41.32792	MBRFC	ECRW4	3146	CYS	CYS	D10C531A	-	WY	15983787	TRUE	HGIRG	HGIFF	unknown
9446320	EAGLE CREEK AT EAGLE SCHOOL RD NEAR MORENCI AZ	unknown	-109.49153	33.35906	-	-	-	-	-	-	-	-	ECSA3	-	TWC	-	DE5A1330	-	-	-	-	-	-	unknown
2185010	EASTATOEE CRK ON CLEO CHAPMAN HWY NEAR SUNSET SC	unknown	-82.82783	34.99614	-	-	-	-	-	-	-	-	ECSS1	-	GSP	-	17088158	-	-	-	-	-	-	unknown
2391860	ETOWAH RIVER DOWNSTREAM OF I-575 AT CANTON GA	unknown	-84.46917	34.25083	-	-	-	-	-	-	-	SERFC	ECTG1	-	FFC	-	1791C428	-	GA	6497248	TRUE	HGIRG	HGIFF	unknown
5056215	EDMORE COULEE TRIB NR WEBSTER ND	unknown	-98.68056	48.26639	-98.49280	48.30730	1397.61000	-98.70792	-98.28875	48.22958	48.40708	NCRFC	ECTN8	-	FGF	FGF	DD84554E	-	ND	14299781	FALSE	HGIRG		unknown
-	-	unknown	-98.26380	48.31850	-	-	-	-98.35792	-98.18042	48.21292	48.44042	NCRFC	ECTN8NON	-	-	FGF	-	-	-	-	-	-	-	unknown
5365550	-	unknown	-98.26380	48.31850	-	-	775.00000	-	-	-	-	NCRFC	ECTW3	-	-	-	-	-	WI	13107201	TRUE	HGIRP		unknown
10132000	WEBER RIVER AT ECHO UT	Stream	-111.43694	40.96778	-	-	5440.00000	-	-	-	-	CBRFC	ECWU1	-	SLC	-	179270A8	16020101	UT	10093052	TRUE	HGIRG	HGIFE	snow-dom
9061600	EAST FORK EAGLE RIVER NEAR CLIMAX CO	unknown	-106.24917	39.41028	-	-	-	-	-	-	-	-	ECXC2	-	GJT	-	DD6443B2	-	-	-	-	-	-	unknown
254707080370201	EDEN 10 IN WATER CONSERVATION AREA 3-B	Stream	-80.61722	25.78528	-	-	-	-	-	-	-	-	EDAF1	-	MFL	-	17F37060	-	-	-	-	-	-	unknown
255708080295501	EDEN 7 IN WATER CONSERVATION AREA 3-B	Stream	-80.49861	25.95222	-	-	-	-	-	-	-	-	EDBF1	-	MFL	-	17F345FA	-	-	-	-	-	-	unknown
8361000	RIO GRANDE BELOW ELEPHANT BUTTE DAM NM	unknown	-107.20678	33.14851	-	-	4240.09000	-	-	-	-	WGRFC	EDBN5	-	EPZ	-	1790E03E	-	NM	3222059	TRUE	HGIRZ		unknown
11379500	ELDER C NR PASKENTA CA	Stream	-122.51083	40.02389	-122.65600	39.99410	718.10000	-122.82875	-122.48458	39.89625	40.08208	CNRFC	EDCC1	-	STO	STO	D10B64B4	18020103	CA	12068798	TRUE	HGIRG	HGIFZ	unknown
261319080353201	EDEN 9 IN WATER CONSERVATION AREA 3-A	Stream	-80.59222	26.22194	-	-	-	-	-	-	-	-	EDCF1	-	MFL	-	17F36316	-	-	-	-	-	-	unknown
255200080405001	EDEN 8 IN WATER CONSERVATION AREA 3-A	Stream	-80.68056	25.86667	-	-	-	-	-	-	-	-	EDDF1	-	MFL	-	17F3568C	-	-	-	-	-	-	unknown
3384450	LUSK CREEK NEAR EDDYVILLE IL	unknown	-88.54769	37.47258	-	-	360.42000	-	-	-	-	OHRFC	EDDI2	-	PAH	-	DE2984F0	-	IL	11868270	TRUE	HGIRG		unknown
1036390	PENOBSCOT RIVER AT EDDINGTON MAINE	unknown	-68.69667	44.82667	-	-	7.20000	-	-	-	-	NERFC	EDDM1	-	CAR	-	16213A14	-	ME	1736862	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-68.55480	45.08570	-	-	-	-69.11284	-68.02031	44.71191	45.3949	NERFC	EDDM1ME	-	-	CAR	-	-	-	-	-	-	-	unknown
7291000	HOMOCHITTO RIVER AT EDDICETON MS	unknown	-90.77750	31.50306	-90.71220	31.64840	211.69000	-90.86625	-90.52208	31.47958	31.79042	LMRFC	EDDM6	-	JAN	JAN	16671138	-	MS	19115892	TRUE	HGIRG		unknown
2202500	OGEECHEE RIVER NEAR EDEN GA	unknown	-81.41586	32.19011	-81.65950	32.55070	19.64000	-81.97875	-81.30958	32.16708	32.92792	SERFC	EDEG1	-	CHS	-	D11DC31C	-	GA	9944828	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-96.73420	37.80330	-	-	-	-96.86208	-96.58042	37.74625	37.86125	ABRFC	EDEK1	-	-	ICT	-	-	-	-	-	-	-	unknown
-	-	unknown	-111.27300	46.95760	-	-	-	-111.66625	-110.81792	46.73375	47.24042	MBRFC	EDEM8	2812	-	-	-	-	-	-	-	-	-	unknown
5056200	EDMORE COULEE NR EDMORE ND	unknown	-98.66000	48.33667	-98.42690	48.48100	1400.00000	-98.68292	-98.20958	48.30875	48.66958	NCRFC	EDEN8	-	FGF	FGF	172DE290	-	ND	14299851	FALSE	HGIRG		unknown
-	-	unknown	-98.59980	48.61950	-	-	-	-98.70792	-98.45125	48.48792	48.72375	NCRFC	EDEN8NON	-	-	FGF	-	-	-	-	-	-	-	unknown
1644148	POTOMAC RIVER AT EDWARDS FERRY NEAR POOLESVILLEMD	unknown	-77.47125	39.09864	-	-	178.70000	-	-	-	-	MARFC	EDFM2	-	LWX	-	16C976E0	-	MD	4507454	TRUE	HGIRG	HGIFF	unknown
271832082064801	EDGEVILLE DEEP WELL 3 AT EDGEVILLE FL	Well	-82.11331	27.30933	-	-	-	-	-	-	-	-	EDGF1	-	TBW	-	17878072	-	-	-	-	-	-	unknown
6914950	BIG BULL C NR EDGERTON KS	unknown	-94.97694	38.75333	-	-	-	-	-	-	-	-	EDGK1	-	EAX	-	17B100D8	-	-	-	-	-	-	unknown
3254550	BANKLICK CREEK @ HIGHWAY 1829 NR ERLANGER KY	unknown	-84.54167	38.98056	-	-	-	-	-	-	-	-	EDGK2	-	ILN	-	D117E4A2	-	-	-	-	-	-	unknown
1581757	-	unknown	-84.54167	38.98056	-	-	-	-	-	-	-		EDGM2	-	-	-	-	-	MD	11688674	FALSE	HGIRG		unknown
6208500	CLARKS FORK YELLOWSTONE RIVER AT EDGAR MT	unknown	-108.84411	45.46571	-108.95100	45.12850	3450.00000	-109.29542	-108.65125	44.73375	45.50708	MBRFC	EDGM8	2909	BYZ	-	DD3B37F2	-	MT	4268026	FALSE	HGIRZ	HGIFE	unknown
1439590	LITTLE BUSH KILL AT EDGEMERE PA	unknown	-74.99583	41.25861	-	-	-	-	-	-	-	MARFC	EDGP1	-	BGM	-	DDC0C6CA	-	PA	4150904	TRUE	HGIRG		unknown
6395000	CHEYENNE RIVER AT EDGEMONTSD	unknown	-103.82056	43.30556	-104.18900	43.73640	3413.86000	-104.80375	-103.73042	43.05875	44.20292	MBRFC	EDGS2	2035	UNR	UNR	3476B63A	-	SD	9555429	TRUE	HGIRG	HGIFF	unknown
262258080273501	EDEN 11 IN WATER CONSERVATION AREA 2-A	Stream	-80.45528	26.37639	-	-	-	-	-	-	-	-	EDHF1	-	MFL	-	17F380E4	-	-	-	-	-	-	unknown
260042080351701	EDEN 12 IN WATER CONSERVATION AREA 3-A	Stream	-80.58806	26.01167	-	-	-	-	-	-	-	-	EDIF1	-	MFL	-	17F39392	-	-	-	-	-	-	unknown
261035080221701	EDEN 13 IN WATER CONSERVATION AREA 2-B	Stream	-80.37139	26.17639	-	-	-	-	-	-	-	-	EDJF1	-	MFL	-	17F3A608	-	-	-	-	-	-	unknown
260410080452701	EDEN 14 IN WATER CONSERVATION AREA 3-A	Stream	-80.75750	26.06944	-	-	-	-	-	-	-	-	EDKF1	-	MFL	-	17F3B57E	-	-	-	-	-	-	unknown
260355080541401	EDEN 6 IN BIG CYPRESS NATIONAL PRESERVE	Stream	-80.90389	26.06528	-	-	-	-	-	-	-	-	EDNF1	-	MFL	-	17F3336A	-	-	-	-	-	-	unknown
3362500	SUGAR CREEK NEAR EDINBURGH IN	unknown	-85.99808	39.36092	-85.91570	39.60360	646.23000	-86.10765	-85.74657	39.34089	39.87353	OHRFC	EDNI3	-	IND	IND	DD82909E	-	IN	18461156	TRUE	HGIRG	HGIFF	unknown
6077500	SMITH RIVER NEAR EDEN MT	unknown	-111.38624	47.18929	-	-	3500.00000	-	-	-	-	MBRFC	EDNM8	-	TFX	-	DE0690FA	-	MT	12416463	TRUE	HGIRG	HGIFF	unknown
8164000	LAVACA RV NR EDNA TX	unknown	-96.68611	28.95972	-96.95880	29.11910	14.10000	-97.24125	-96.63875	28.92958	29.30708	WGRFC	EDNT2	-	HGX	EWX	17696262	-	TX	7842825	TRUE	HGIRG	HGIFF	unknown
-	-	unknown	-96.99100	29.26870	-	-	-	-97.25375	-96.78458	29.13792	29.39042	WGRFC	EDNT2M	-	-	EWX	-	-	-	-	-	-	-	unknown
-	-	unknown	-97.06270	29.42300	-	-	-	-97.26208	-96.83042	29.30042	29.56542	WGRFC	EDNT2U	-	-	EWX	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.34900	42.20180	-	-	-	-109.015	-108.97472	41.98667	42.02694	CBRFC	EDNW4LLF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.05000	42.25760	-	-	-	-109.3125	-109.27222	41.89333	41.93361	CBRFC	EDNW4LMF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-109.14300	42.62870	-	-	-	-108.98778	-108.94639	41.95056	41.99083	CBRFC	EDNW4LUF	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-120.56000	38.66550	-	-	-	-120.88292	-120.22208	38.55042	38.77792	CNRFC	EDOC1	-	-	STO	-	-	-	-	-	-	-	unknown
5411850	TURKEY RIVER NEAR ELDORADO IA	unknown	-91.80894	43.05421	-91.92910	43.12920	890.26000	-92.12875	-91.78458	42.96292	43.26958	NCRFC	EDRI4	-	ARX	ARX	DD18B706	-	IA	13309075	TRUE	HGIRG	HGIFE	unknown
-	-	unknown	-96.70170	37.94820	-	-	-	-96.86208	-96.52625	37.78792	38.11542	ABRFC	EDRK1	-	-	ICT	-	-	-	-	-	-	-	unknown
2074000	SMITH RIVER AT EDEN NC	unknown	-79.76556	36.52556	-79.85280	36.68750	539.56000	-80.11208	-79.67208	36.50042	36.86542	SERFC	EDSN7	-	RNK	RNK	17C576DE	-	NC	8673565	TRUE	HGIRG	HGIFF	unknown
5587900	CAHOKIA CREEK AT EDWARDSVILLE IL	unknown	-89.97472	38.82444	-	-	-	-	-	-	-	-	EDWI2	-	LSX	-	172641C0	-	-	-	-	-	-	unknown
3360730	WHITE RIVER NEAR EDWARDSPORT IN	unknown	-87.24186	38.79506	-	-	-	-	-	-	-	-	EDWI3	-	IND	-	DD153274	-	-	-	-	-	-	unknown
7146800	WB WALNUT R NR EL DORADO KS	unknown	-96.84917	37.82667	-96.87760	37.93250	1259.71000	-96.96208	-96.80125	37.79625	38.07792	ABRFC	EDWK1	-	ICT	ICT	1719115E	-	KS	20081438	TRUE	HGIRG	HGIFF	unknown
3426490	CUMBERLAND RIVER AT EDENWOLD TN	unknown	-86.68833	36.28750	-	-	-	-	-	-	-	OHRFC	EDWT1	-	OHX	-	DD357090	-	TN	18407884	TRUE	HGIRZ	HGIFF	unknown
5489200	DES MOINES RIVER AT EDDYVILLE IA	unknown	-92.63861	41.15583	-92.79230	41.23090	-	-93.08708	-92.54292	41.04208	41.44458	NCRFC	EDYI4	-	DMX	DMX	CE34E26A	-	IA	4995345	TRUE	HGIRV	HGIFE	unknown
410154099394701	12N 21W 12 BAAA1  EDDYVILLE	Well	-99.66346	41.03176	-	-	-	-	-	-	-	-	EDYN1	-	GID	-	DD30345A	-	-	-	-	-	-	unknown
2379500	CARTECAY RIVER NEAR ELLIJAY GA	unknown	-84.45881	34.68414	-	-	1255.39000	-	-	-	-	SERFC	EECG1	-	FFC	-	17B684F8	-	GA	6478057	TRUE	HGIRG	HGIFF	unknown
1105876	EEL RIVER AT RT 3A NEAR PLYMOUTH MA	unknown	-70.62306	41.94167	-	-	-	-	-	-	-	-	EELM3	-	BOX	-	17D1C7F4	-	-	-	-	-	-	unknown
14353500	EAST FORK ASHLAND CREEK NEAR ASHLAND OR	Stream	-122.70833	42.15278	-	-	-	-	-	-	-	-	EFAO3	-	MFR	-	DD5CF2EA	17100308	-	-	-	-	-	snow-dom
10309010	E FK CARSON RV NR DRESSLERVILLE NV	Stream	-119.69181	38.88014	-	-	-	-	-	-	-	-	EFDN2	-	REV	-	DE3727FE	16050201	-	-	-	-	-	unknown
2083000	FISHING CREEK NEAR ENFIELD NC	unknown	-77.69306	36.15056	-78.04250	36.26500	73.23000	-78.36208	-77.67208	36.07958	36.46958	SERFC	EFDN7	-	RAH	RDU	DD46F426	-	NC	10510596	TRUE	HGIRG	HGIFF	unknown
8055560	ELM FK TRINITY RV AT SPUR 348 IRVING TX	unknown	-96.93056	32.87333	-	-	-	-	-	-	-	-	EFDT2	-	FWD	-	D1126576	-	-	-	-	-	-	unknown
15277600	-	Stream	-96.93056	32.87333	-	-	-	-	-	-	-	APRFC	EFEA2	-	-	-	-	-	AK	75000100001223	TRUE	HGIRZ		unknown
3378635	LITTLE WABASH RIVER NEAR EFFINGHAM IL	unknown	-88.59444	39.10389	-88.52160	39.30260	500.77000	-88.72348	-88.33875	39.08289	39.51082	OHRFC	EFFI2	-	ILX	ILX	166AC436	-	IL	10432010	TRUE	HGIRG	HGIFF	unknown
2132000	LYNCHES RIVER AT EFFINGHAM SC	unknown	-79.75417	34.05139	-80.00340	34.13340	58.49000	-80.28708	-79.70125	33.92958	34.37792	SERFC	EFFS1	-	ILM	ILM	DD82168A	-	SC	9150508	TRUE	HGIRG	HGIFF	unknown
8056000	ELM FK TRINITY RV AT FRASIER DAM DALLAS TX	unknown	-96.88972	32.84194	-	-	-	-	-	-	-	-	EFFT2	-	FWD	-	DE4527A6	-	-	-	-	-	-	unknown
9404450	EAST FORK VIRGIN RIVER NEAR GLENDALE UT	unknown	-112.60361	37.33944	-	-	-	-	-	-	-	-	EFFU1	-	SLC	-	175EA338	-	-	-	-	-	-	unknown
-	-	unknown	-112.60000	37.37670	-	-	-	-112.65167	-112.61111	37.32111	37.36139	CBRFC	EFFU1HLH	-	-	-	-	-	-	-	-	-	-	unknown
-	-	unknown	-112.58200	37.42880	-	-	-	-112.64389	-112.60361	37.3175	37.35778	CBRFC	EFFU1HUH	-	-	-	-	-	-	-	-	-	-	unknown
7074420	BLACK RIVER AT ELGIN FERRY AR	unknown	-91.30028	35.76556	-91.29200	35.99680	-	-91.63708	-90.83458	35.72958	36.25292	LMRFC	EFGA4	-	LZK	LZK	CE5CE4FE	-	-	-	-	-	-	unknown
